idx,fold,true,pred,prob,top1,top3,top5,top5_with_delta
320,3,beta-glucan,beta-glucan,0.4262295081967214,GH5,GH5;HTH;GH36,GH5;HTH;GH36;GH94;AraC,GH5:+0.1914;HTH:+0.0363;GH36:+0.0362;GH94:+0.0349;AraC:+0.0247
329,3,beta-glucan,beta-glucan,0.963855421686747,GH5,GH5;GH31;4,GH5;GH31;4;GH3;GH2,GH5:+0.2129;GH31:+0.1514;4:+0.1338;GH3:+0.0955;GH2:+0.0955
335,3,beta-glucan,beta-glucan,0.616557734204793,GH31,GH31;GH5;4,GH31;GH5;4;3;GH9,GH31:+0.0997;GH5:+0.0980;4:+0.0909;3:+0.0445;GH9:+0.0401
336,3,beta-glucan,host glycan,1.0,GH1,GH1;null,GH1;null,GH1:+0.5194;null:+0.4869
340,3,beta-glucan,beta-glucan,0.8351648351648351,GH3,GH3;GH16;8.A.46,GH3;GH16;8.A.46;1.B.14;GH149,GH3:+0.2458;GH16:+0.1215;8.A.46:+0.0433;1.B.14:+0.0383;GH149:+0.0334
343,3,beta-glucan,beta-glucan,0.5426695842450766,GH31,GH31;1.B.14;GH9,GH31;1.B.14;GH9;null;GH26,GH31:+0.1680;1.B.14:+0.0934;GH9:+0.0745;null:+0.0116;GH26:+0.0081
345,3,beta-glucan,beta-glucan,0.9964176536149718,GH5,GH5;GH3;GH31,GH5;GH3;GH31;4;HTH,GH5:+0.1334;GH3:+0.1240;GH31:+0.1223;4:+0.0934;HTH:+0.0930
351,3,beta-glucan,beta-glucan,0.6625615763546799,GH73,GH73;9.B.154.1.2;null,GH73;9.B.154.1.2;null,GH73:+0.2626;9.B.154.1.2:+0.1598;null:+0.0109
358,3,beta-mannan,galactan,1.0,LacI,LacI;2.A.2;GH2,LacI;2.A.2;GH2,LacI:+0.6054;2.A.2:+0.4717;GH2:+0.4100
369,3,beta-mannan,beta-mannan,1.0,4.A.3.2.8,4.A.3.2.8;GH1;4.A.3.2.4,4.A.3.2.8;GH1;4.A.3.2.4,4.A.3.2.8:+0.4900;GH1:+0.4356;4.A.3.2.4:+0.3718
371,3,beta-mannan,beta-mannan,1.0,GH26,GH26;GH1;GntR,GH26;GH1;GntR;4.A.3.2.8;4.A.3.2.6,GH26:+0.2975;GH1:+0.2173;GntR:+0.2000;4.A.3.2.8:+0.1839;4.A.3.2.6:+0.1161
385,3,beta-mannan,beta-mannan,1.0,GH130,GH130;GH26;2.A.2.3.6,GH130;GH26;2.A.2.3.6;1;null,GH130:+0.1991;GH26:+0.1882;2.A.2.3.6:+0.1859;1:+0.1366;null:+0.0100
386,3,beta-mannan,beta-mannan,0.6125,GH130,GH130;GH26,GH130;GH26,GH130:+0.2653;GH26:+0.2313
387,3,beta-mannan,beta-mannan,0.40219378427787933,GH130,GH130;GH26;HTH,GH130;GH26;HTH;AraC;null,GH130:+0.1830;GH26:+0.1507;HTH:+0.0506;AraC:+0.0329;null:+0.0073
388,3,beta-mannan,beta-mannan,0.6142034548944337,CE7,CE7;GH26;8.A.46.1.6,CE7;GH26;8.A.46.1.6;AraC;7,CE7:+0.1693;GH26:+0.0873;8.A.46.1.6:+0.0742;AraC:+0.0698;7:+0.0659
395,3,beta-mannan,beta-mannan,0.9800399201596807,GH130,GH130;2;1,GH130;2;1;GH5;HTH,GH130:+0.1788;2:+0.1355;1:+0.1243;GH5:+0.1053;HTH:+0.0978
398,3,beta-mannan,beta-mannan,0.5096525096525096,GH130,GH130;GH27;GH26,GH130;GH27;GH26;GH5;2,GH130:+0.1801;GH27:+0.1007;GH26:+0.0735;GH5:+0.0290;2:+0.0226
405,3,beta-mannan,beta-mannan,0.9860279441117764,GH130,GH130;GH26;1,GH130;GH26;1;HTH;AraC,GH130:+0.1678;GH26:+0.1369;1:+0.1063;HTH:+0.0757;AraC:+0.0631
413,3,beta-mannan,beta-mannan,0.7066115702479338,GH130,GH130;GH26;GH27,GH130;GH26;GH27;HTH;AraC,GH130:+0.2010;GH26:+0.1303;GH27:+0.0871;HTH:+0.0519;AraC:+0.0509
417,3,beta-mannan,beta-mannan,0.9677419354838709,GH26,GH26;GH130;2.A.2,GH26;GH130;2.A.2;GH36;AraC,GH26:+0.2313;GH130:+0.2194;2.A.2:+0.1251;GH36:+0.1103;AraC:+0.1002
419,3,beta-mannan,beta-mannan,0.835820895522388,GH26,GH26;GH130;AraC,GH26;GH130;AraC;HTH;2.A.2,GH26:+0.1865;GH130:+0.1594;AraC:+0.0495;HTH:+0.0461;2.A.2:+0.0395
424,3,beta-mannan,galactan,0.7324723247232472,GH53,GH53;CBM61;LacI,GH53;CBM61;LacI;GH42;SBP,GH53:+0.4012;CBM61:+0.2754;LacI:+0.1933;GH42:+0.1752;SBP:+0.1096
425,3,chitin,chitin,1.0,1.B.25.1.13,1.B.25.1.13;GH20;null,1.B.25.1.13;GH20;null,1.B.25.1.13:+0.4302;GH20:+0.4177;null:+0.2151
437,3,chitin,chitin,1.0,GH4,GH4;4.A.3.2.1;AraC,GH4;4.A.3.2.1;AraC;HTH,GH4:+0.3710;4.A.3.2.1:+0.2363;AraC:+0.0527;HTH:+0.0407
438,3,chitin,chitin,1.0,4.A.3.2.7,4.A.3.2.7;GH4;AraC,4.A.3.2.7;GH4;AraC;HTH,4.A.3.2.7:+1.0000;GH4:+0.4213;AraC:+0.1016;HTH:+0.0939
445,3,chitin,chitin,1.0,GH18,GH18;CBM5,GH18;CBM5,GH18:+0.3142;CBM5:+0.1007
451,3,chitin,host glycan,0.43750000000000006,SIS,SIS;null;GH1,SIS;null;GH1;GH18,SIS:+0.1042;null:+0.1036;GH1:+0.0946;GH18:+0.0004
463,3,chitin,chitin,1.0,GH4,GH4;4.A.3.2.7;HTH,GH4;4.A.3.2.7;HTH;AraC,GH4:+0.4609;4.A.3.2.7:+0.4079;HTH:+0.0341;AraC:+0.0305
466,3,chitin,chitin,0.8269230769230768,AA10,AA10;1;GH18,AA10;1;GH18;HTH,AA10:+0.4449;1:+0.1348;GH18:+0.1304;HTH:+0.1185
470,3,chitin,chitin,1.0,GH4,GH4;4.A.3.2.1;AraC,GH4;4.A.3.2.1;AraC;HTH,GH4:+0.3710;4.A.3.2.1:+0.2363;AraC:+0.0527;HTH:+0.0407
476,3,chitin,chitin,1.0,4.A.3.2.1,4.A.3.2.1;GH4;AraC,4.A.3.2.1;GH4;AraC;HTH,4.A.3.2.1:+0.4079;GH4:+0.3716;AraC:+0.0602;HTH:+0.0594
480,3,chitin,chitin,1.0,GH4,GH4;4.A.3.2.1;HTH,GH4;4.A.3.2.1;HTH;AraC,GH4:+0.3925;4.A.3.2.1:+0.0984;HTH:+0.0301;AraC:+0.0263
484,3,chitin,chitin,1.0,GH4,GH4;4.A.3.2.7;null,GH4;4.A.3.2.7;null;HTH;AraC,GH4:+0.4989;4.A.3.2.7:+0.4079;null:+0.1357;HTH:+0.0554;AraC:+0.0400
486,3,chitin,beta-glucan,0.32558139534883723,GH3,GH3;GH16;1.B.14,GH3;GH16;1.B.14,GH3:+0.1809;GH16:+0.0969;1.B.14:+0.0163
493,3,fructan,fructan,1.0,GH32,GH32;1.B.14.6.1;null,GH32;1.B.14.6.1;null,GH32:+0.7607;1.B.14.6.1:+0.2046;null:+0.1847
501,3,fructan,fructan,1.0,GH68,GH68;GH32;2.A.3.11.1,GH68;GH32;2.A.3.11.1;1,GH68:+0.2832;GH32:+0.2220;2.A.3.11.1:+0.1629;1:+0.1017
503,3,fructan,alpha-glucan,0.44017094017094016,PfkB,PfkB;LacI;GH32,PfkB;LacI;GH32,PfkB:+0.3129;LacI:+0.2133;GH32:+0.0655
504,3,fructan,fructan,0.5846560846560845,GH32,GH32;HTH;PfkB,GH32;HTH;PfkB;AraC,GH32:+0.4174;HTH:+0.0474;PfkB:+0.0307;AraC:+0.0210
510,3,fructan,alpha-glucan,0.7491166077738516,LacI,LacI;GH32,LacI;GH32,LacI:+0.3785;GH32:+0.2249
511,3,fructan,fructan,1.0,GH32,GH32;1.B.14.6.1;null,GH32;1.B.14.6.1;null,GH32:+0.7607;1.B.14.6.1:+0.2533;null:+0.2227
515,3,fructan,fructan,0.47058823529411764,4.A.1,4.A.1;GH32;null,4.A.1;GH32;null;LacI,4.A.1:+0.2862;GH32:+0.1290;null:+0.0924;LacI:+0.0509
521,3,galactan,galactan,0.9332023575638506,16,16;GH16,16;GH16,16:+0.6802;GH16:+0.3681
522,3,galactan,beta-mannan,0.9291044776119403,GH42,GH42;3.A.1;null,GH42;3.A.1;null;LacI,GH42:+0.6221;3.A.1:+0.2541;null:+0.1578;LacI:+0.1262
526,3,galactan,beta-mannan,0.82,GH42,GH42;3.A.1,GH42;3.A.1,GH42:+0.5464;3.A.1:+0.3934
533,3,galactan,galactan,0.47478260869565214,16,16;GH117;GH16,16;GH117;GH16;GH50;GH2,16:+0.1012;GH117:+0.0748;GH16:+0.0445;GH50:+0.0277;GH2:+0.0254
536,3,galactan,galactan,0.7280701754385964,GntR,GntR;GH167;null,GntR;GH167;null;2.A.1.1.55;GH16,GntR:+0.1815;GH167:+0.1144;null:+0.1105;2.A.1.1.55:+0.1008;GH16:+0.0998
541,3,galactan,galactan,0.3219047619047619,GH16,GH16;GH117;null,GH16;GH117;null;GH29;GH154,GH16:+0.1466;GH117:+0.0627;null:+0.0595;GH29:+0.0474;GH154:+0.0381
546,3,galactan,galactan,1.0,2.A.2.2.1,2.A.2.2.1;GH2;null,2.A.2.2.1;GH2;null,2.A.2.2.1:+0.5054;GH2:+0.2480;null:+0.0805
558,3,galactan,galactan,0.9982506384442797,18,18;GH13;GH36,18;GH13;GH36;3.A.1.1.28;31,18:+0.2600;GH13:+0.1891;GH36:+0.1881;3.A.1.1.28:+0.1840;31:+0.1161
559,3,galactan,galactan,1.0,GH4,GH4;AraC;HTH,GH4;AraC;HTH,GH4:+0.5956;AraC:+0.4119;HTH:+0.3817
560,3,galactan,galactan,1.0,GH4,GH4;HTH;AraC,GH4;HTH;AraC,GH4:+0.4052;HTH:+0.2745;AraC:+0.2722
567,3,galactan,galactan,1.0,3.A.1.1.44,3.A.1.1.44;LacI;GH42,3.A.1.1.44;LacI;GH42;3.A.1.1.48,3.A.1.1.44:+0.7015;LacI:+0.5815;GH42:+0.4615;3.A.1.1.48:+0.2671
572,3,galactan,galactan,0.6363636363636364,3.A.1.1.28,3.A.1.1.28;GH36;MarR,3.A.1.1.28;GH36;MarR,3.A.1.1.28:+0.2226;GH36:+0.2150;MarR:+0.0630
582,3,galactan,galactan,0.7091722595078299,LacI,LacI;2.A.2;GH2,LacI;2.A.2;GH2,LacI:+0.4086;2.A.2:+0.3443;GH2:+0.0722
587,3,galactan,galactan,0.5550755939524837,null,null;LacI;GH42,null;LacI;GH42;2.A.2;SBP,null:+0.2749;LacI:+0.2729;GH42:+0.2548;2.A.2:+0.0676;SBP:+0.0572
594,3,host glycan,host glycan,0.8202959830866808,GH2,GH2;GH29;CBM32,GH2;GH29;CBM32;GH20,GH2:+0.0991;GH29:+0.0413;CBM32:+0.0367;GH20:+0.0156
602,3,host glycan,host glycan,0.8527724665391969,CBM93,CBM93;GH33;HTH,CBM93;GH33;HTH;CBM67;MarR,CBM93:+0.0791;GH33:+0.0563;HTH:+0.0390;CBM67:+0.0337;MarR:+0.0229
603,3,host glycan,beta-glucan,0.5110619469026548,GH16,GH16;3;1.B.14.6.2,GH16;3;1.B.14.6.2;HTH,GH16:+0.1398;3:+0.1369;1.B.14.6.2:+0.0261;HTH:+0.0005
609,3,host glycan,host glycan,0.49293286219081284,GH20,GH20;GH29;GH92,GH20;GH29;GH92;GH18,GH20:+0.0896;GH29:+0.0721;GH92:+0.0191;GH18:+0.0116
613,3,host glycan,host glycan,0.9628865979381444,GH2,GH2;GH20;2.A.115.1.2,GH2;GH20;2.A.115.1.2;1.C.39.4.5;Pribosyltran,GH2:+0.1535;GH20:+0.1128;2.A.115.1.2:+0.0735;1.C.39.4.5:+0.0701;Pribosyltran:+0.0553
619,3,host glycan,host glycan,0.9838383838383838,CE9,CE9;4.A.1.1.2,CE9;4.A.1.1.2,CE9:+0.4851;4.A.1.1.2:+0.0022
623,3,host glycan,host glycan,1.0,GH1,GH1;4.A.3.1.1;4.A.3.1.3,GH1;4.A.3.1.1;4.A.3.1.3,GH1:+0.2697;4.A.3.1.1:+0.1895;4.A.3.1.3:+0.1619
631,3,host glycan,host glycan,0.8782608695652174,8.A.46.2.2,8.A.46.2.2;GH18;null,8.A.46.2.2;GH18;null,8.A.46.2.2:+0.2773;GH18:+0.1375;null:+0.0423
640,3,host glycan,host glycan,0.9702380952380952,GH33,GH33;GH20;CBM93,GH33;GH20;CBM93;GH2;CBM32,GH33:+0.0836;GH20:+0.0733;CBM93:+0.0610;GH2:+0.0608;CBM32:+0.0196
641,3,host glycan,host glycan,0.9898785425101214,GH33,GH33;CBM93;GH20,GH33;CBM93;GH20;CE3;CE20,GH33:+0.0756;CBM93:+0.0688;GH20:+0.0591;CE3:+0.0404;CE20:+0.0398
647,3,host glycan,host glycan,1.0,GH2,GH2;CE9;GH20,GH2;CE9;GH20;GH92;CE3,GH2:+0.1087;CE9:+0.1066;GH20:+0.0897;GH92:+0.0465;CE3:+0.0452
649,3,host glycan,host glycan,0.9838383838383838,CE9,CE9;4.A.1.1.2,CE9;4.A.1.1.2,CE9:+0.4851;4.A.1.1.2:+0.0022
662,3,host glycan,host glycan,1.0,GH18,GH18;8.A.46.2.2;1.B.14.6.13,GH18;8.A.46.2.2;1.B.14.6.13;FecR;null,GH18:+0.0649;8.A.46.2.2:+0.0634;1.B.14.6.13:+0.0468;FecR:+0.0348;null:+0.0060
665,3,host glycan,host glycan,0.5850340136054422,FecR,FecR;GerE;GH20,FecR;GerE;GH20,FecR:+0.1715;GerE:+0.0446;GH20:+0.0355
670,3,host glycan,host glycan,1.0,GH112,GH112;3.A.1.1.4;GH136,GH112;3.A.1.1.4;GH136;HTH;AraC,GH112:+0.2588;3.A.1.1.4:+0.1847;GH136:+0.1752;HTH:+0.1136;AraC:+0.0950
673,3,host glycan,host glycan,1.0,GH1,GH1;null,GH1;null,GH1:+0.3429;null:+0.1895
680,3,host glycan,host glycan,1.0,8.A.46.2.2,8.A.46.2.2;GH18;1.B.14.6.13,8.A.46.2.2;GH18;1.B.14.6.13;null;FecR,8.A.46.2.2:+0.1171;GH18:+0.0667;1.B.14.6.13:+0.0635;null:+0.0275;FecR:+0.0246
695,3,host glycan,host glycan,0.9702380952380952,GH33,GH33;GH20;CBM93,GH33;GH20;CBM93;GH2;CBM32,GH33:+0.0836;GH20:+0.0733;CBM93:+0.0610;GH2:+0.0608;CBM32:+0.0196
700,3,host glycan,host glycan,0.9761904761904762,GH2,GH2;GH20;1.C.39.4.5,GH2;GH20;1.C.39.4.5;2.A.115.1.2;null,GH2:+0.0964;GH20:+0.0671;1.C.39.4.5:+0.0568;2.A.115.1.2:+0.0484;null:+0.0366
706,3,host glycan,host glycan,0.9939879759519038,GH2,GH2;GH20;1.C.39.4.5,GH2;GH20;1.C.39.4.5;1.B.14.6.1;2.A.115.1.2,GH2:+0.1051;GH20:+0.0971;1.C.39.4.5:+0.0687;1.B.14.6.1:+0.0559;2.A.115.1.2:+0.0550
708,3,host glycan,host glycan,0.9274193548387096,GH2,GH2;GH33,GH2;GH33,GH2:+0.2134;GH33:+0.0672
727,3,host glycan,host glycan,0.8196721311475409,CBM32,CBM32;null,CBM32;null,CBM32:+0.4877;null:+0.0542
732,3,host glycan,host glycan,0.8186356073211315,CE9,CE9;null;SIS,CE9;null;SIS;GntR,CE9:+0.4200;null:+0.0219;SIS:+0.0127;GntR:+0.0124
734,3,host glycan,host glycan,0.9880952380952381,CE9,CE9;4.A.6.1.18;SIS,CE9;4.A.6.1.18;SIS;GntR;GH35,CE9:+0.3919;4.A.6.1.18:+0.0919;SIS:+0.0918;GntR:+0.0804;GH35:+0.0195
745,3,host glycan,host glycan,0.8638838475499093,GH88,GH88;PL12;2,GH88;PL12;2;HTH;AraC,GH88:+0.2806;PL12:+0.1050;2:+0.0953;HTH:+0.0744;AraC:+0.0691
747,3,host glycan,host glycan,1.0,CE9,CE9;DeoR;4.A.6.1.4,CE9;DeoR;4.A.6.1.4;SIS;4.A.6.1.5,CE9:+0.2263;DeoR:+0.1040;4.A.6.1.4:+0.0545;SIS:+0.0420;4.A.6.1.5:+0.0317
748,3,host glycan,host glycan,1.0,CE9,CE9;DeoR;SIS,CE9;DeoR;SIS;4.A.6.1.5;4.A.6.1.4,CE9:+0.1841;DeoR:+0.0533;SIS:+0.0298;4.A.6.1.5:+0.0160;4.A.6.1.4:+0.0141
751,3,host glycan,host glycan,1.0,DeoR,DeoR;PfkB;1.B.35.2.2,DeoR;PfkB;1.B.35.2.2;13;GH31,DeoR:+0.1849;PfkB:+0.1622;1.B.35.2.2:+0.1484;13:+0.1434;GH31:+0.1367
756,3,host glycan,host glycan,0.8202995008319468,CE9,CE9;MarR,CE9;MarR,CE9:+0.4458;MarR:+0.0399
762,3,host glycan,host glycan,1.0,CBM93,CBM93;GH33;GH20,CBM93;GH33;GH20;CE20;GH2,CBM93:+0.1302;GH33:+0.1159;GH20:+0.0916;CE20:+0.0762;GH2:+0.0661
768,3,host glycan,host glycan,1.0,CE9,CE9;DeoR;4.A.6.1.4,CE9;DeoR;4.A.6.1.4;SIS;4.A.6.1.5,CE9:+0.2230;DeoR:+0.0930;4.A.6.1.4:+0.0450;SIS:+0.0397;4.A.6.1.5:+0.0298
769,3,host glycan,host glycan,1.0,CE9,CE9;DeoR;4.A.6.1.4,CE9;DeoR;4.A.6.1.4;SIS;4.A.6.1.5,CE9:+0.2263;DeoR:+0.1040;4.A.6.1.4:+0.0545;SIS:+0.0420;4.A.6.1.5:+0.0317
774,3,host glycan,host glycan,0.6338797814207651,GH33,GH33;CBM93;GH20,GH33;CBM93;GH20;CE20;8.A.46.1.4,GH33:+0.2050;CBM93:+0.1752;GH20:+0.0536;CE20:+0.0420;8.A.46.1.4:+0.0362
776,3,host glycan,host glycan,0.9842209072978304,GH88,GH88;PL12;4.A.6.1.14,GH88;PL12;4.A.6.1.14;PfkB;1,GH88:+0.2200;PL12:+0.0608;4.A.6.1.14:+0.0435;PfkB:+0.0257;1:+0.0237
777,3,host glycan,host glycan,0.992,GH92,GH92;CE20;CBM32,GH92;CE20;CBM32;GerE;8,GH92:+0.1416;CE20:+0.1413;CBM32:+0.1340;GerE:+0.1255;8:+0.1224
779,3,host glycan,host glycan,0.8662551440329217,GH92,GH92;GerE;null,GH92;GerE;null;CBM67;GH38,GH92:+0.1441;GerE:+0.1302;null:+0.1197;CBM67:+0.1167;GH38:+0.1121
781,3,host glycan,host glycan,1.0,1.B.14.6.13,1.B.14.6.13;GH18;GerE,1.B.14.6.13;GH18;GerE;8.A.46.2.1;null,1.B.14.6.13:+0.0939;GH18:+0.0937;GerE:+0.0778;8.A.46.2.1:+0.0554;null:+0.0119
786,3,host glycan,host glycan,1.0,GH2,GH2;null,GH2;null,GH2:+0.5194;null:+0.0854
788,3,host glycan,host glycan,1.0,CBM32,CBM32;2.A.115.1.1;GH109,CBM32;2.A.115.1.1;GH109;GH2;FecR,CBM32:+0.1443;2.A.115.1.1:+0.0624;GH109:+0.0521;GH2:+0.0488;FecR:+0.0382
792,3,host glycan,host glycan,1.0,CE20,CE20;GH92;CBM32,CE20;GH92;CBM32;GerE;8,CE20:+0.1421;GH92:+0.1417;CBM32:+0.1337;GerE:+0.1295;8:+0.1215
793,3,host glycan,host glycan,0.8662551440329217,GH92,GH92;GerE;null,GH92;GerE;null;CBM67;GH38,GH92:+0.1441;GerE:+0.1302;null:+0.1197;CBM67:+0.1167;GH38:+0.1121
795,3,host glycan,host glycan,1.0,CE9,CE9,CE9,CE9:+0.4872
800,3,host glycan,host glycan,1.0,GH18,GH18;1.B.14.6.13;GerE,GH18;1.B.14.6.13;GerE;8.A.46.2.1;FecR,GH18:+0.0941;1.B.14.6.13:+0.0823;GerE:+0.0752;8.A.46.2.1:+0.0560;FecR:+0.0545
803,3,host glycan,host glycan,1.0,3.A.1.1.48,3.A.1.1.48;GH112;null,3.A.1.1.48;GH112;null;0043669,3.A.1.1.48:+0.1492;GH112:+0.1426;null:+0.1224;0043669:+0.0970
820,3,host glycan,host glycan,0.7330016583747927,GH88,GH88;PL12;2,GH88;PL12;2;2.A.1.7.18;null,GH88:+0.2713;PL12:+0.1155;2:+0.0805;2.A.1.7.18:+0.0340;null:+0.0271
821,3,host glycan,host glycan,0.8638838475499093,GH88,GH88;PL12;2,GH88;PL12;2;HTH;AraC,GH88:+0.2806;PL12:+0.1050;2:+0.0953;HTH:+0.0744;AraC:+0.0691
824,3,host glycan,host glycan,0.4222222222222222,PL8,PL8;HTH;AraC,PL8;HTH;AraC;1.B.14.6.1;null,PL8:+0.2176;HTH:+0.0472;AraC:+0.0372;1.B.14.6.1:+0.0305;null:+0.0168
826,3,host glycan,host glycan,0.9653767820773931,GH2,GH2;8.A.1.6.3;1.B.14.6.1,GH2;8.A.1.6.3;1.B.14.6.1;PL29;PL8,GH2:+0.1243;8.A.1.6.3:+0.0971;1.B.14.6.1:+0.0906;PL29:+0.0896;PL8:+0.0854
832,3,pectin,pectin,0.5220729366602688,GH140,GH140;HTH;AraC,GH140;HTH;AraC;null,GH140:+0.4158;HTH:+0.0044;AraC:+0.0038;null:+0.0021
836,3,pectin,pectin,0.6971235194585448,GH144,GH144;1.B.14.6.1;null,GH144;1.B.14.6.1;null,GH144:+0.1308;1.B.14.6.1:+0.0625;null:+0.0237
845,3,pectin,pectin,0.9103313840155945,GH140,GH140;GH5;5,GH140;GH5;5;2.A.2.3.6;2,GH140:+0.2065;GH5:+0.2048;5:+0.1939;2.A.2.3.6:+0.1854;2:+0.1500
850,3,pectin,pectin,0.8380414312617702,GH105,GH105;GH28;CE8,GH105;GH28;CE8;LacI;CE12,GH105:+0.1290;GH28:+0.1211;CE8:+0.0636;LacI:+0.0601;CE12:+0.0592
853,3,pectin,pectin,1.0,GerE,GerE;GH92;FecR,GerE;GH92;FecR;1.B.14.6.1;GH28,GerE:+0.2820;GH92:+0.2624;FecR:+0.2396;1.B.14.6.1:+0.2261;GH28:+0.1204
859,3,pectin,pectin,0.8728652751423149,GH105,GH105;CE12;PL1,GH105;CE12;PL1;GH28;CE8,GH105:+0.0937;CE12:+0.0894;PL1:+0.0552;GH28:+0.0514;CE8:+0.0399
860,3,pectin,pectin,0.9175257731958764,GH105,GH105;CE12;PL1,GH105;CE12;PL1;CE8;2,GH105:+0.1163;CE12:+0.1005;PL1:+0.0817;CE8:+0.0671;2:+0.0492
875,3,pectin,galactan,1.0,GH53,GH53;HTH;AraC,GH53;HTH;AraC;GH2;8.A.46,GH53:+0.3135;HTH:+0.2814;AraC:+0.2160;GH2:+0.1787;8.A.46:+0.1206
885,3,pectin,pectin,0.9103313840155945,GH140,GH140;GH5;5,GH140;GH5;5;2.A.2.3.6;2,GH140:+0.2065;GH5:+0.2048;5:+0.1939;2.A.2.3.6:+0.1854;2:+0.1500
888,3,pectin,pectin,0.775618374558304,18,18;GH28;GH140,18;GH28;GH140;PL1;2,18:+0.1203;GH28:+0.1161;GH140:+0.1083;PL1:+0.0909;2:+0.0685
901,3,pectin,pectin,0.6607142857142857,GH28,GH28,GH28,GH28:+0.5244
902,3,pectin,beta-glucan,0.5398457583547558,GH3,GH3;1.B.14;8.A.46,GH3;1.B.14;8.A.46,GH3:+0.3245;1.B.14:+0.1427;8.A.46:+0.0750
905,3,pectin,pectin,0.7482678983833717,CE20,CE20;null;1.B.14.6.2,CE20;null;1.B.14.6.2,CE20:+0.4445;null:+0.1821;1.B.14.6.2:+0.0343
910,3,pectin,pectin,0.9545454545454545,CE1,CE1;1.B.14.6.1;null,CE1;1.B.14.6.1;null,CE1:+0.6144;1.B.14.6.1:+0.2823;null:+0.1366
913,3,pectin,host glycan,0.25176056338028163,DeoR,DeoR;HTH;AraC,DeoR;HTH;AraC,DeoR:+0.2242;HTH:+0.0207;AraC:+0.0057
915,3,pectin,pectin,1.0,PfkB,PfkB;GH28;GH105,PfkB;GH28;GH105;CE12;LacI,PfkB:+0.1599;GH28:+0.1573;GH105:+0.1490;CE12:+0.1142;LacI:+0.1016
916,3,pectin,pectin,0.9960079840319361,PfkB,PfkB;GH28;GH105,PfkB;GH28;GH105;CE12;LacI,PfkB:+0.1533;GH28:+0.1523;GH105:+0.1497;CE12:+0.1133;LacI:+0.1013
920,3,pectin,pectin,0.9502868068833652,18,18;GH140;GH95,18;GH140;GH95;GH33;CBM67,18:+0.1323;GH140:+0.0873;GH95:+0.0866;GH33:+0.0795;CBM67:+0.0716
924,3,pectin,pectin,0.7538759689922481,PL10,PL10;CE8;1,PL10;CE8;1,PL10:+0.2715;CE8:+0.1764;1:+0.1259
931,3,pectin,pectin,0.6257379198119604,CE12,CE12;GH105;PL11,CE12;GH105;PL11;AraC;HTH,CE12:+0.2125;GH105:+0.1426;PL11:+0.1409;AraC:+0.0812;HTH:+0.0806
938,3,xylan,xylan,0.6497175141242938,11,11;GH43;CBM91,11;GH43;CBM91;2.A.2.3.2,11:+0.2378;GH43:+0.1713;CBM91:+0.0877;2.A.2.3.2:+0.0725
939,3,xylan,xylan,0.3860369609856263,8.A.46.1.1,8.A.46.1.1;GH20;1.B.14.6.1,8.A.46.1.1;GH20;1.B.14.6.1,8.A.46.1.1:+0.2696;GH20:+0.1192;1.B.14.6.1:+0.0959
946,3,xylan,xylan,0.9982762951606338,7,7;17;GH43,7;17;GH43;CBM6;2,7:+0.2339;17:+0.1687;GH43:+0.1590;CBM6:+0.0867;2:+0.0827
948,3,xylan,xylan,0.9098710067949495,7,7;GH43;17,7;GH43;17;CE1;CBM6,7:+0.1236;GH43:+0.1176;17:+0.1165;CE1:+0.0929;CBM6:+0.0668
950,3,xylan,xylan,0.9308079438266582,7,7;17;GH43,7;17;GH43;CBM6;2,7:+0.2474;17:+0.1917;GH43:+0.1731;CBM6:+0.1120;2:+0.1114
951,3,xylan,xylan,0.5508771929824561,GH10,GH10;CE6;GH95,GH10;CE6;GH95;GH5;21,GH10:+0.2408;CE6:+0.0392;GH95:+0.0224;GH5:+0.0193;21:+0.0121
958,3,xylan,xylan,0.7901234567901234,12,12;GH10;GH67,12;GH10;GH67;10;GH43,12:+0.0619;GH10:+0.0547;GH67:+0.0510;10:+0.0507;GH43:+0.0502
963,3,xylan,xylan,0.5620437956204379,GH128,GH128;GH43;19,GH128;GH43;19;null,GH128:+0.3109;GH43:+0.1167;19:+0.0891;null:+0.0718
965,3,xylan,xylan,0.6993865030674846,8.A.46.1.1,8.A.46.1.1;CBM32;GH20,8.A.46.1.1;CBM32;GH20;1.B.14.6.1,8.A.46.1.1:+0.4707;CBM32:+0.3133;GH20:+0.2706;1.B.14.6.1:+0.1786
978,3,xylan,xylan,0.6497175141242938,11,11;GH43;CBM91,11;GH43;CBM91;2.A.2.3.2,11:+0.2378;GH43:+0.1713;CBM91:+0.0877;2.A.2.3.2:+0.0725
986,3,xylan,xylan,0.5101452024693115,GH128,GH128;GH43;19,GH128;GH43;19;GH51;null,GH128:+0.2658;GH43:+0.0912;19:+0.0710;GH51:+0.0587;null:+0.0384
987,3,xylan,xylan,0.6261510128913443,GH10,GH10;2.A.2;1,GH10;2.A.2;1;12;GH43,GH10:+0.1460;2.A.2:+0.0904;1:+0.0485;12:+0.0362;GH43:+0.0276
994,3,xylan,xylan,0.9652371765917659,7,7;GH43;17,7;GH43;17;CBM6;2,7:+0.2224;GH43:+0.1717;17:+0.1545;CBM6:+0.0972;2:+0.0827
