idx,fold,true,pred,prob_true,top1,top3,top5,top5_with_delta
514,3,fructan,fructan,0.948559670781893,4.A.1,4.A.1;LacI;null,4.A.1;LacI;null;GH32,4.A.1:+0.7707;LacI:+0.6004;null:+0.5937;GH32:+0.4100
526,3,galactan,galactan,1.0,GH42,GH42;LacI;3.A.1,GH42;LacI;3.A.1,GH42:+0.8765;LacI:+0.7298;3.A.1:+0.6203
533,3,galactan,galactan,0.3804825517518008,GH117,GH117;null;GH50,GH117;null;GH50;GH2;GH16,GH117:+0.1645;null:+0.0359;GH50:+0.0326;GH2:+0.0293;GH16:+0.0253
539,3,galactan,galactan,0.8153846153846154,null,null;1.B.14;GntR,null;1.B.14;GntR;2.A.1;GH117,null:+0.1109;1.B.14:+0.0995;GntR:+0.0923;2.A.1:+0.0919;GH117:+0.0902
546,3,galactan,galactan,1.0,2.A.2,2.A.2;GH2;null,2.A.2;GH2;null,2.A.2:+0.4499;GH2:+0.3194;null:+0.3006
552,3,galactan,beta-mannan,0.4448371360563304,LacI,LacI;GH42;3.A.1,LacI;GH42;3.A.1,LacI:+0.2485;GH42:+0.2456;3.A.1:+0.0670
553,3,galactan,beta-mannan,0.292734271861211,GH42,GH42;LacI,GH42;LacI,GH42:+0.1720;LacI:+0.1354
556,3,galactan,galactan,0.7084188911704312,GH129,GH129;2.A.1;HTH,GH129;2.A.1;HTH;AraC;GH127,GH129:+0.2448;2.A.1:+0.1725;HTH:+0.1494;AraC:+0.1387;GH127:+0.0984
557,3,galactan,galactan,0.9983647094604424,GH53,GH53;AraC;HTH,GH53;AraC;HTH;GH2;8.A.46,GH53:+0.4350;AraC:+0.3250;HTH:+0.3197;GH2:+0.2262;8.A.46:+0.2229
562,3,galactan,beta-mannan,0.14876398047734626,GH53,GH53;LacI,GH53;LacI,GH53:+0.1315;LacI:+0.0223
574,3,galactan,galactan,0.5627118644067796,TPR,TPR;GH5;null,TPR;GH5;null,TPR:+0.5627;GH5:+0.0842;null:+0.0120
576,3,galactan,galactan,0.8004032258064516,GH129,GH129;2.A.1;HTH,GH129;2.A.1;HTH;GH127;AraC,GH129:+0.2115;2.A.1:+0.1929;HTH:+0.1620;GH127:+0.1584;AraC:+0.1549
578,3,galactan,galactan,0.9509594882729211,GntR,GntR;2.A.1;null,GntR;2.A.1;null;GH16;1.B.14,GntR:+0.3578;2.A.1:+0.2739;null:+0.2533;GH16:+0.2034;1.B.14:+0.1454
581,3,galactan,galactan,0.6090717669766625,GH110,GH110;1.B.14,GH110;1.B.14,GH110:+0.5596;1.B.14:+0.0369
584,3,galactan,galactan,0.39291302150057206,GH16,GH16;null,GH16;null,GH16:+0.2905;null:+0.0127
591,3,host glycan,host glycan,1.0,CBM32,CBM32;1.B.14;null,CBM32;1.B.14;null,CBM32:+0.7509;1.B.14:+0.1383;null:+0.1159
596,3,host glycan,host glycan,1.0,GH18,GH18;8.A.46;null,GH18;8.A.46;null,GH18:+0.6542;8.A.46:+0.3983;null:+0.1345
598,3,host glycan,host glycan,0.998500228401874,8.A.46,8.A.46;GH18;null,8.A.46;GH18;null;FecR;GerE,8.A.46:+0.3874;GH18:+0.3688;null:+0.1398;FecR:+0.1330;GerE:+0.0526
600,3,host glycan,host glycan,0.9783037475345168,GH20,GH20;GH33;CE20,GH20;GH33;CE20;CBM93;GH2,GH20:+0.0845;GH33:+0.0573;CE20:+0.0459;CBM93:+0.0370;GH2:+0.0328
606,3,host glycan,host glycan,0.9196787148594378,GH2,GH2;1.B.14;HTH,GH2;1.B.14;HTH;AraC;null,GH2:+0.5300;1.B.14:+0.1886;HTH:+0.0791;AraC:+0.0523;null:+0.0492
613,3,host glycan,host glycan,0.9350912778904665,GH2,GH2;GH20;2.A.115,GH2;GH20;2.A.115;null;1.C.39,GH2:+0.1763;GH20:+0.0963;2.A.115:+0.0422;null:+0.0408;1.C.39:+0.0378
627,3,host glycan,host glycan,1.0,CE9,CE9;DeoR;4.A.6,CE9;DeoR;4.A.6;SIS;HTH,CE9:+0.1771;DeoR:+0.0461;4.A.6:+0.0454;SIS:+0.0335;HTH:+0.0179
633,3,host glycan,host glycan,0.9336016096579476,GH2,GH2;GH20;2.A.115,GH2;GH20;2.A.115;1.C.39;null,GH2:+0.1645;GH20:+0.0935;2.A.115:+0.0470;1.C.39:+0.0355;null:+0.0350
635,3,host glycan,host glycan,0.8814448919973964,2.A.4,2.A.4;GH78;CBM67,2.A.4;GH78;CBM67;null;AraC,2.A.4:+0.2185;GH78:+0.1555;CBM67:+0.1501;null:+0.1384;AraC:+0.1367
640,3,host glycan,host glycan,0.9840637450199203,GH33,GH33;GH20;CBM93,GH33;GH20;CBM93;GH2;CE20,GH33:+0.0823;GH20:+0.0764;CBM93:+0.0593;GH2:+0.0576;CE20:+0.0198
645,3,host glycan,host glycan,1.0,GH20,GH20;GH33;CBM93,GH20;GH33;CBM93;GH2;CE20,GH20:+0.1153;GH33:+0.1063;CBM93:+0.0714;GH2:+0.0533;CE20:+0.0430
646,3,host glycan,host glycan,1.0,CE9,CE9;GH20;GH2,CE9;GH20;GH2;GH92;CE3,CE9:+0.1168;GH20:+0.0741;GH2:+0.0659;GH92:+0.0263;CE3:+0.0244
649,3,host glycan,host glycan,1.0,CE9,CE9;4.A.1,CE9;4.A.1,CE9:+0.7965;4.A.1:+0.0314
654,3,host glycan,host glycan,0.9960159362549801,GH20,GH20;GH33;GH2,GH20;GH33;GH2;CE20;CBM93,GH20:+0.0866;GH33:+0.0543;GH2:+0.0389;CE20:+0.0371;CBM93:+0.0317
663,3,host glycan,host glycan,1.0,GH18,GH18;8.A.46;FecR,GH18;8.A.46;FecR;1.B.14;null,GH18:+0.3218;8.A.46:+0.2284;FecR:+0.1165;1.B.14:+0.0650;null:+0.0483
664,3,host glycan,host glycan,1.0,GH18,GH18;8.A.46;GerE,GH18;8.A.46;GerE;gnl;null,GH18:+0.2454;8.A.46:+0.1778;GerE:+0.0541;gnl:+0.0387;null:+0.0387
665,3,host glycan,host glycan,0.6255319148936171,FecR,FecR;GerE;GH20,FecR;GerE;GH20,FecR:+0.1723;GerE:+0.0630;GH20:+0.0436
666,3,host glycan,host glycan,1.0,GH89,GH89;FecR;GerE,GH89;FecR;GerE;1.B.14;null,GH89:+0.4409;FecR:+0.3170;GerE:+0.2054;1.B.14:+0.1282;null:+0.0275
671,3,host glycan,host glycan,0.893709839857081,2.A.4,2.A.4;GH78;CBM67,2.A.4;GH78;CBM67;null;AraC,2.A.4:+0.2199;GH78:+0.1705;CBM67:+0.1633;null:+0.1526;AraC:+0.1431
686,3,host glycan,host glycan,0.9920477137176938,GH33,GH33;CBM93;GH20,GH33;CBM93;GH20;CE20;GH2,GH33:+0.1901;CBM93:+0.1527;GH20:+0.1187;CE20:+0.0959;GH2:+0.0610
693,3,host glycan,host glycan,1.0,CBM32,CBM32;GH29;null,CBM32;GH29;null,CBM32:+0.2818;GH29:+0.1328;null:+0.0625
695,3,host glycan,host glycan,0.9840637450199203,GH33,GH33;GH20;CBM93,GH33;GH20;CBM93;GH2;CE20,GH33:+0.0823;GH20:+0.0764;CBM93:+0.0593;GH2:+0.0576;CE20:+0.0198
704,3,host glycan,host glycan,0.6998341625207297,GH2,GH2;CBM32;2.A.115,GH2;CBM32;2.A.115;GH20;null,GH2:+0.1142;CBM32:+0.0642;2.A.115:+0.0559;GH20:+0.0502;null:+0.0428
705,3,host glycan,host glycan,0.7521079258010118,GH2,GH2;GH20;CBM32,GH2;GH20;CBM32;2.A.115;null,GH2:+0.0947;GH20:+0.0724;CBM32:+0.0651;2.A.115:+0.0486;null:+0.0436
706,3,host glycan,host glycan,0.7445008460236887,GH2,GH2;GH20;CBM32,GH2;GH20;CBM32;2.A.115;null,GH2:+0.0998;GH20:+0.0702;CBM32:+0.0665;2.A.115:+0.0467;null:+0.0393
726,3,host glycan,host glycan,0.9959981350532287,CBM32,CBM32;GH92;1.B.14,CBM32;GH92;1.B.14;AraC;null,CBM32:+0.2962;GH92:+0.2580;1.B.14:+0.0835;AraC:+0.0635;null:+0.0605
727,3,host glycan,host glycan,0.8828650795130408,CBM32,CBM32;null;1.B.14,CBM32;null;1.B.14,CBM32:+0.4804;null:+0.0763;1.B.14:+0.0129
728,3,host glycan,host glycan,1.0,CBM32,CBM32;GH92;1.B.14,CBM32;GH92;1.B.14;AraC;null,CBM32:+0.3390;GH92:+0.2440;1.B.14:+0.1012;AraC:+0.0981;null:+0.0910
741,3,host glycan,host glycan,0.657130278290556,GH112,GH112;GH136;3.A.1,GH112;GH136;3.A.1;AraC;null,GH112:+0.2558;GH136:+0.1172;3.A.1:+0.0899;AraC:+0.0118;null:+0.0056
743,3,host glycan,host glycan,0.9196787148594378,GH2,GH2;1.B.14;HTH,GH2;1.B.14;HTH;AraC;null,GH2:+0.5300;1.B.14:+0.1886;HTH:+0.0791;AraC:+0.0523;null:+0.0492
747,3,host glycan,host glycan,1.0,CE9,CE9;4.A.6;DeoR,CE9;4.A.6;DeoR;SIS;HTH,CE9:+0.1656;4.A.6:+0.0608;DeoR:+0.0598;SIS:+0.0450;HTH:+0.0257
751,3,host glycan,host glycan,1.0,DeoR,DeoR;PfkB;GH31,DeoR;PfkB;GH31;1.B.35;HTH,DeoR:+0.3578;PfkB:+0.2920;GH31:+0.2306;1.B.35:+0.2086;HTH:+0.1946
752,3,host glycan,host glycan,1.0,DeoR,DeoR;PfkB;GH31,DeoR;PfkB;GH31;1.B.35;HTH,DeoR:+0.3505;PfkB:+0.2803;GH31:+0.2396;1.B.35:+0.2005;HTH:+0.1982
755,3,host glycan,host glycan,1.0,CE9,CE9;MarR,CE9;MarR,CE9:+0.5299;MarR:+0.0314
759,3,host glycan,host glycan,1.0,GH88,GH88;4.A.6;PfkB,GH88;4.A.6;PfkB;null;Nitroreductase,GH88:+0.2932;4.A.6:+0.2124;PfkB:+0.0829;null:+0.0753;Nitroreductase:+0.0587
760,3,host glycan,galactan,0.08642687818675264,null,null,null,null:+0.0143
763,3,host glycan,host glycan,1.0,GH20,GH20;GH33;CBM93,GH20;GH33;CBM93;GH2;CE20,GH20:+0.1101;GH33:+0.1006;CBM93:+0.0693;GH2:+0.0514;CE20:+0.0448
775,3,host glycan,host glycan,1.0,CE9,CE9;null;GntR,CE9;null;GntR,CE9:+0.7263;null:+0.0569;GntR:+0.0447
777,3,host glycan,host glycan,1.0,CE20,CE20;GH92;GH38,CE20;GH92;GH38;GerE;CBM67,CE20:+0.1339;GH92:+0.1321;GH38:+0.1288;GerE:+0.1240;CBM67:+0.1214
783,3,host glycan,host glycan,1.0,GH18,GH18;8.A.46;null,GH18;8.A.46;null,GH18:+0.6542;8.A.46:+0.3983;null:+0.1345
784,3,host glycan,host glycan,1.0,GH18,GH18;8.A.46;FecR,GH18;8.A.46;FecR;null;1.B.14,GH18:+0.3514;8.A.46:+0.2500;FecR:+0.1429;null:+0.0516;1.B.14:+0.0177
787,3,host glycan,host glycan,0.9861386138613861,CBM32,CBM32;2.A.115;GH2,CBM32;2.A.115;GH2;GH109;null,CBM32:+0.0960;2.A.115:+0.0531;GH2:+0.0482;GH109:+0.0396;null:+0.0329
789,3,host glycan,host glycan,0.9960159362549801,GH2,GH2;CBM32;2.A.115,GH2;CBM32;2.A.115;FecR;1.B.14,GH2:+0.0716;CBM32:+0.0712;2.A.115:+0.0521;FecR:+0.0437;1.B.14:+0.0426
790,3,host glycan,host glycan,1.0,CBM32,CBM32;GH2;2.A.115,CBM32;GH2;2.A.115;1.B.14;FecR,CBM32:+0.0735;GH2:+0.0684;2.A.115:+0.0538;1.B.14:+0.0447;FecR:+0.0440
795,3,host glycan,host glycan,1.0,CE9,CE9,CE9,CE9:+0.5786
800,3,host glycan,host glycan,1.0,GH18,GH18;8.A.46;FecR,GH18;8.A.46;FecR;null;1.B.14,GH18:+0.3218;8.A.46:+0.2418;FecR:+0.1318;null:+0.0516;1.B.14:+0.0292
823,3,host glycan,host glycan,0.8816793893129771,GH88,GH88;PL12;2.A.1,GH88;PL12;2.A.1;PL15;1.B.14,GH88:+0.3074;PL12:+0.1633;2.A.1:+0.0973;PL15:+0.0829;1.B.14:+0.0693
830,3,host glycan,host glycan,1.0,GH20,GH20;TetR,GH20;TetR,GH20:+0.3335;TetR:+0.0351
838,3,pectin,pectin,0.6946564885496183,NUDIX,NUDIX;2.A.21;GH146,NUDIX;2.A.21;GH146;null;1.B.14,NUDIX:+0.2306;2.A.21:+0.2145;GH146:+0.1294;null:+0.0819;1.B.14:+0.0764
839,3,pectin,pectin,1.0,CE1,CE1;1.B.14;null,CE1;1.B.14;null,CE1:+0.5998;1.B.14:+0.3642;null:+0.2009
847,3,pectin,pectin,0.5910326086956521,GH140,GH140;GH28;GH95,GH140;GH28;GH95;CBM67;PL1,GH140:+0.0769;GH28:+0.0595;GH95:+0.0453;CBM67:+0.0328;PL1:+0.0314
852,3,pectin,pectin,0.9860557768924303,GH28,GH28;GH105;PL11,GH28;GH105;PL11;CE20;1.B.14,GH28:+0.1063;GH105:+0.0969;PL11:+0.0757;CE20:+0.0752;1.B.14:+0.0601
853,3,pectin,pectin,0.9984676069841092,GerE,GerE;GH92;FecR,GerE;GH92;FecR;GH28;1.B.14,GerE:+0.3128;GH92:+0.2985;FecR:+0.2449;GH28:+0.2059;1.B.14:+0.1400
855,3,pectin,pectin,0.94375,GH105,GH105;CE12;CE8,GH105;CE12;CE8;PL1;AAA,GH105:+0.1691;CE12:+0.1374;CE8:+0.1108;PL1:+0.0751;AAA:+0.0501
874,3,pectin,pectin,0.6071964017991005,GH28,GH28;CE12;GH106,GH28;CE12;GH106;GH105;1.B.14,GH28:+0.1352;CE12:+0.1302;GH106:+0.0380;GH105:+0.0284;1.B.14:+0.0060
878,3,pectin,beta-glucan,0.3720872548453378,1.B.14,1.B.14;GH3;null,1.B.14;GH3;null,1.B.14:+0.1226;GH3:+0.0389;null:+0.0030
881,3,pectin,pectin,1.0,null,null;CBM32;GH43,null;CBM32;GH43;GH97;GH29,null:+0.9961;CBM32:+0.4165;GH43:+0.3810;GH97:+0.3496;GH29:+0.3380
883,3,pectin,pectin,0.8936567164179103,2.A.21,2.A.21;NUDIX;GH51,2.A.21;NUDIX;GH51;GH146;null,2.A.21:+0.2494;NUDIX:+0.2188;GH51:+0.2171;GH146:+0.1907;null:+0.1217
885,3,pectin,pectin,1.0,GH140,GH140;GH5;GH130,GH140;GH5;GH130;CBM67;1.B.14,GH140:+0.2916;GH5:+0.2616;GH130:+0.2278;CBM67:+0.2210;1.B.14:+0.2191
890,3,pectin,pectin,0.6601769911504424,GH140,GH140;1.B.14;HTH,GH140;1.B.14;HTH,GH140:+0.5717;1.B.14:+0.1021;HTH:+0.0248
896,3,pectin,pectin,0.8897795591182365,2.A.21,2.A.21;1.B.35;PL9,2.A.21;1.B.35;PL9;MarR;PL22,2.A.21:+0.1969;1.B.35:+0.1808;PL9:+0.1758;MarR:+0.1252;PL22:+0.1202
900,3,pectin,pectin,0.9960079840319361,GH105,GH105;2.A.56;GH28,GH105;2.A.56;GH28;LacI;1.B.14,GH105:+0.0781;2.A.56:+0.0685;GH28:+0.0685;LacI:+0.0585;1.B.14:+0.0561
908,3,pectin,pectin,0.5863377609108159,PL1,PL1;1.B.14,PL1;1.B.14,PL1:+0.4608;1.B.14:+0.1876
913,3,pectin,host glycan,0.2711038961038961,GH105,GH105;PL1;AraC,GH105;PL1;AraC;SBP;3.A.1,GH105:+0.1209;PL1:+0.1188;AraC:+0.0059;SBP:+0.0028;3.A.1:+0.0024
917,3,pectin,pectin,1.0,2.A.56,2.A.56;GH105;LacI,2.A.56;GH105;LacI;GH28;PfkB,2.A.56:+0.1498;GH105:+0.1294;LacI:+0.1132;GH28:+0.1098;PfkB:+0.1088
918,3,pectin,pectin,0.3917525773195876,GH28,GH28;GH105;TrmB,GH28;GH105;TrmB;PfkB;null,GH28:+0.1390;GH105:+0.0543;TrmB:+0.0438;PfkB:+0.0163;null:+0.0009
926,3,pectin,pectin,0.9822834645669292,GH105,GH105;2.A.56;LacI,GH105;2.A.56;LacI;1.B.14;GH28,GH105:+0.1281;2.A.56:+0.1161;LacI:+0.0954;1.B.14:+0.0851;GH28:+0.0837
929,3,pectin,pectin,0.5863377609108159,PL1,PL1;1.B.14,PL1;1.B.14,PL1:+0.4608;1.B.14:+0.1876
937,3,xylan,xylan,0.9984683689098276,GH35,GH35;1.B.14;null,GH35;1.B.14;null,GH35:+0.8196;1.B.14:+0.4540;null:+0.2730
943,3,xylan,arabinogalactan,0.03919710872039364,HTH,HTH,HTH,HTH:+0.0148
944,3,xylan,xylan,0.6269430051813472,CE6,CE6;GH43;GH3,CE6;GH43;GH3;CE1;null,CE6:+0.1593;GH43:+0.1370;GH3:+0.0598;CE1:+0.0289;null:+0.0013
949,3,xylan,xylan,0.9315463524071119,GH43,GH43;CBM6;CE1,GH43;CBM6;CE1;AraC;HTH,GH43:+0.2683;CBM6:+0.2015;CE1:+0.1505;AraC:+0.1243;HTH:+0.1008
953,3,xylan,xylan,1.0,GH95,GH95;GH3;AraC,GH95;GH3;AraC;HTH;GH10,GH95:+0.1646;GH3:+0.1389;AraC:+0.1369;HTH:+0.1365;GH10:+0.0060
954,3,xylan,xylan,0.7194899817850637,GH43,GH43;GH10;2.A.1,GH43;GH10;2.A.1;2.A.2;null,GH43:+0.1722;GH10:+0.1394;2.A.1:+0.1115;2.A.2:+0.0705;null:+0.0285
961,3,xylan,xylan,1.0,GH128,GH128;GH51;1.B.14,GH128;GH51;1.B.14;GH43;8.A.46,GH128:+0.4003;GH51:+0.2421;1.B.14:+0.2350;GH43:+0.2217;8.A.46:+0.1387
971,3,xylan,xylan,1.0,GH67,GH67;GH97;GH8,GH67;GH97;GH8;CE6;GH95,GH67:+0.0756;GH97:+0.0686;GH8:+0.0607;CE6:+0.0600;GH95:+0.0591
976,3,xylan,xylan,0.5950292397660819,CE6,CE6;GH43;GH95,CE6;GH43;GH95;GH10;GH97,CE6:+0.0660;GH43:+0.0596;GH95:+0.0578;GH10:+0.0565;GH97:+0.0548
982,3,xylan,xylan,0.7360594795539034,GH43,GH43;GH115;CBM6,GH43;GH115;CBM6;AraC;CE1,GH43:+0.1608;GH115:+0.1284;CBM6:+0.1050;AraC:+0.0986;CE1:+0.0890
984,3,xylan,xylan,1.0,CBM6,CBM6;GH43;GH30,CBM6;GH43;GH30,CBM6:+0.3733;GH43:+0.3479;GH30:+0.2577
988,3,xylan,xylan,0.4983118230849058,GH67,GH67;GH10;HTH,GH67;GH10;HTH;null;GH3,GH67:+0.1404;GH10:+0.1381;HTH:+0.0349;null:+0.0288;GH3:+0.0159
991,3,xylan,xylan,0.9508595551359016,GH97,GH97;GH3;HTH,GH97;GH3;HTH;GH13;null,GH97:+0.2582;GH3:+0.2048;HTH:+0.1627;GH13:+0.1549;null:+0.1367
998,3,xylan,xylan,1.0,GH67,GH67;GH10;2.A.2,GH67;GH10;2.A.2;GH43;CE20,GH67:+0.1986;GH10:+0.1598;2.A.2:+0.1098;GH43:+0.0918;CE20:+0.0898
1003,3,xylan,xylan,0.9835390946502057,GH10,GH10;AraC;1.B.14,GH10;AraC;1.B.14;HTH;GH30,GH10:+0.4387;AraC:+0.2155;1.B.14:+0.1878;HTH:+0.1870;GH30:+0.1048
1011,3,xylan,xylan,0.7416829745596869,GH127,GH127;GH5;GH43,GH127;GH5;GH43;GH2;1.B.14,GH127:+0.3483;GH5:+0.2348;GH43:+0.2086;GH2:+0.1868;1.B.14:+0.1645
1012,3,xylan,xylan,0.9982490847488461,LacI,LacI;CE20;CBM91,LacI;CE20;CBM91;GH43;SBP,LacI:+0.2865;CE20:+0.2136;CBM91:+0.2014;GH43:+0.1636;SBP:+0.1301
1017,3,xylan,xylan,0.9982490847488461,LacI,LacI;CE20;CBM91,LacI;CE20;CBM91;GH43;SBP,LacI:+0.2865;CE20:+0.2136;CBM91:+0.2014;GH43:+0.1636;SBP:+0.1301
1020,3,xylan,xylan,0.8764940239043825,GH10,GH10;GH67;GH43,GH10;GH67;GH43;2.A.2;1.B.14,GH10:+0.1742;GH67:+0.1250;GH43:+0.0425;2.A.2:+0.0377;1.B.14:+0.0191
1021,3,xylan,xylan,0.6702906246982717,GH67,GH67;2.A.2;1.B.14,GH67;2.A.2;1.B.14;null,GH67:+0.3899;2.A.2:+0.1578;1.B.14:+0.0692;null:+0.0122
10,4,alginate,alginate,0.54375,PL17,PL17;PL6;binding,PL17;PL6;binding;2.A.1;PfkB,PL17:+0.1389;PL6:+0.0988;binding:+0.0526;2.A.1:+0.0385;PfkB:+0.0383
11,4,alginate,alginate,1.0,PL17,PL17;PL6;1.B.14,PL17;PL6;1.B.14;GntR;8.A.46,PL17:+0.2089;PL6:+0.1951;1.B.14:+0.0586;GntR:+0.0355;8.A.46:+0.0261
20,4,alginate,alginate,0.9600798403193612,PL7,PL7;GntR;1.B.14,PL7;GntR;1.B.14;null,PL7:+0.4121;GntR:+0.2982;1.B.14:+0.1817;null:+0.1248
26,4,alginate,alginate,1.0,PL17,PL17;PL6;2.A.1,PL17;PL6;2.A.1;GntR;PL7,PL17:+0.1028;PL6:+0.0911;2.A.1:+0.0753;GntR:+0.0741;PL7:+0.0590
27,4,alginate,alginate,0.4092466131798926,PL5,PL5;null,PL5;null,PL5:+0.4030;null:+0.0174
29,4,alginate,alginate,1.0,PL17,PL17;binding;GntR,PL17;binding;GntR;AraC;PfkB,PL17:+0.1681;binding:+0.0676;GntR:+0.0653;AraC:+0.0497;PfkB:+0.0470
30,4,alginate,alginate,0.9441045986671096,PL17,PL17;PL6;null,PL17;PL6;null;PfkB;2.A.1,PL17:+0.2272;PL6:+0.1694;null:+0.0519;PfkB:+0.0328;2.A.1:+0.0182
32,4,alginate,alginate,0.9441045986671096,PL17,PL17;PL6;null,PL17;PL6;null;PfkB;2.A.1,PL17:+0.2272;PL6:+0.1694;null:+0.0519;PfkB:+0.0328;2.A.1:+0.0182
38,4,alginate,alginate,1.0,PL17,PL17;PL6;1.B.14,PL17;PL6;1.B.14;GntR;8.A.46,PL17:+0.2089;PL6:+0.1951;1.B.14:+0.0586;GntR:+0.0355;8.A.46:+0.0261
49,4,alpha-glucan,alpha-glucan,1.0,GH66,GH66;GH31;8.A.46,GH66;GH31;8.A.46;null;1.B.14,GH66:+0.4557;GH31:+0.2867;8.A.46:+0.1771;null:+0.0702;1.B.14:+0.0301
53,4,alpha-glucan,alpha-glucan,0.8237410071942446,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;null,GH97:+0.2400;GH13:+0.2258;1.B.14:+0.0654;null:+0.0066
54,4,alpha-glucan,alpha-glucan,1.0,GH31,GH31;null;8.A.46,GH31;null;8.A.46,GH31:+0.0801;null:+0.0314;8.A.46:+0.0161
56,4,alpha-glucan,alpha-glucan,0.9988941071710687,GH13,GH13,GH13,GH13:+0.2052
62,4,alpha-glucan,alpha-glucan,0.9988941071710687,GH13,GH13;LacI,GH13;LacI,GH13:+0.6758;LacI:+0.1924
68,4,alpha-glucan,alpha-glucan,0.8684257343979437,GH77,GH77;LacI;9.B.28,GH77;LacI;9.B.28;8.A.9;3.A.1,GH77:+0.2727;LacI:+0.1956;9.B.28:+0.0541;8.A.9:+0.0301;3.A.1:+0.0064
78,4,alpha-glucan,alpha-glucan,0.9988941071710687,GH13,GH13;LacI;8.A.46,GH13;LacI;8.A.46;null;1.B.14,GH13:+0.3209;LacI:+0.3100;8.A.46:+0.1064;null:+0.0441;1.B.14:+0.0239
86,4,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH13;GH77,LacI;GH13;GH77;3.A.1;9.B.28,LacI:+0.1816;GH13:+0.1617;GH77:+0.1028;3.A.1:+0.0292;9.B.28:+0.0133
90,4,alpha-glucan,alpha-glucan,0.9988941071710687,GH13,GH13;LacI,GH13;LacI,GH13:+0.2844;LacI:+0.0573
93,4,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;null;8.A.46,GH97:+0.2411;GH13:+0.1397;1.B.14:+0.0479;null:+0.0300;8.A.46:+0.0141
97,4,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;null,GH97:+0.2528;GH13:+0.1619;1.B.14:+0.0544;null:+0.0300
110,4,alpha-glucan,alpha-glucan,0.9985068671769918,GH13,GH13;null;GH36,GH13;null;GH36;bac;SBP,GH13:+0.6967;null:+0.6593;GH36:+0.4162;bac:+0.2135;SBP:+0.1981
112,4,alpha-glucan,alpha-glucan,0.9958762886597938,GH4,GH4,GH4,GH4:+0.4610
113,4,alpha-glucan,alpha-glucan,0.9900596421471173,GH31,GH31;GH97;null,GH31;GH97;null;GH66;GH65,GH31:+0.0575;GH97:+0.0404;null:+0.0195;GH66:+0.0165;GH65:+0.0000
115,4,alpha-glucan,alpha-glucan,0.9959677419354839,GH13,GH13;LacI;1.B.14,GH13;LacI;1.B.14;GH97;GH65,GH13:+0.0921;LacI:+0.0821;1.B.14:+0.0806;GH97:+0.0539;GH65:+0.0349
119,4,alpha-glucan,alpha-glucan,0.8237410071942446,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;null,GH97:+0.2400;GH13:+0.2258;1.B.14:+0.0654;null:+0.0066
123,4,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH31;8.A.46,GH97;GH31;8.A.46;1.B.14;null,GH97:+0.4557;GH31:+0.1647;8.A.46:+0.1331;1.B.14:+0.0576;null:+0.0422
136,4,alpha-glucan,fructan,0.44205387802696494,PfkB,PfkB;LacI,PfkB;LacI,PfkB:+0.4386;LacI:+0.1264
139,4,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH32;null,LacI;GH32;null;3.A.1;PfkB,LacI:+0.5123;GH32:+0.2448;null:+0.0573;3.A.1:+0.0302;PfkB:+0.0011
140,4,alpha-glucan,alpha-glucan,1.0,LacI,LacI;GH32;4.A.1,LacI;GH32;4.A.1;PfkB,LacI:+0.2939;GH32:+0.1719;4.A.1:+0.0020;PfkB:+0.0011
146,4,alpha-glucan,alpha-glucan,0.9988935599279632,GH32,GH32;4.A.1,GH32;4.A.1,GH32:+0.2150;4.A.1:+0.1175
151,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;CBM34;null,GH13;CBM34;null,GH13:+0.3255;CBM34:+0.1527;null:+0.0181
158,4,alpha-glucan,alpha-glucan,1.0,GH32,GH32;3.A.2;null,GH32;3.A.2;null,GH32:+0.3902;3.A.2:+0.3704;null:+0.1104
169,4,alpha-glucan,alpha-glucan,0.9082151863766385,GH13,GH13;LacI;PfkB,GH13;LacI;PfkB;GH36;GH32,GH13:+0.2875;LacI:+0.2854;PfkB:+0.2339;GH36:+0.2181;GH32:+0.1879
174,4,alpha-glucan,fructan,0.26956521739130435,,,,
175,4,alpha-glucan,fructan,0.26956521739130435,,,,
187,4,alpha-mannan,alpha-mannan,0.971252566735113,GH92,GH92;null;1.B.14,GH92;null;1.B.14;9.B.14,GH92:+0.4113;null:+0.2740;1.B.14:+0.2622;9.B.14:+0.0250
188,4,alpha-mannan,alpha-mannan,1.0,GH92,GH92;null;1.B.14,GH92;null;1.B.14,GH92:+0.2611;null:+0.1918;1.B.14:+0.1900
192,4,alpha-mannan,alpha-mannan,0.9979878828577495,LacI,LacI;GH125;GH92,LacI;GH125;GH92;8.A.46;GH2,LacI:+0.2967;GH125:+0.2406;GH92:+0.2023;8.A.46:+0.1748;GH2:+0.1419
196,4,alpha-mannan,alpha-mannan,1.0,GH92,GH92;GH76;GH125,GH92;GH76;GH125;1.B.14;null,GH92:+0.1670;GH76:+0.1625;GH125:+0.1557;1.B.14:+0.1447;null:+0.1421
