idx,fold,true,pred,prob_true,top1,top3,top5,top5_with_delta
405,3,beta-mannan,beta-mannan,0.942,GH130,GH130;GH26;AraC,GH130;GH26;AraC;1;HTH,GH130:+0.1973;GH26:+0.1768;AraC:+0.1091;1:+0.1018;HTH:+0.0793
413,3,beta-mannan,beta-mannan,0.7362063090629212,GH130,GH130;GH26;GH27,GH130;GH26;GH27;AraC;HTH,GH130:+0.1655;GH26:+0.1467;GH27:+0.0919;AraC:+0.0713;HTH:+0.0621
417,3,beta-mannan,beta-mannan,0.9821428571428571,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;HTH;AraC,GH130:+0.2753;GH26:+0.2356;2.A.2:+0.1481;HTH:+0.1306;AraC:+0.1244
419,3,beta-mannan,beta-mannan,0.9118852459016392,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;HTH;GH,GH130:+0.1958;GH26:+0.1764;2.A.2:+0.1111;HTH:+0.0821;GH:+0.0726
424,3,beta-mannan,galactan,0.1727279538473065,GH42,GH42;3.A.1,GH42;3.A.1,GH42:+0.0710;3.A.1:+0.0290
425,3,chitin,chitin,1.0,1.B.25,1.B.25;GH20;null,1.B.25;GH20;null;GH,1.B.25:+0.6857;GH20:+0.4258;null:+0.2737;GH:+0.0755
437,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH;GH,4.A.3:+0.7466;GH4:+0.2648;AraC:+0.1356;HTH:+0.0543;GH:+0.0223
438,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH;GH,4.A.3:+1.0000;GH4:+0.2569;AraC:+0.1539;HTH:+0.0781;GH:+0.0203
445,3,chitin,chitin,1.0,GH18,GH18;CBM;GH,GH18;CBM;GH;CBM5;AA10,GH18:+0.1883;CBM:+0.1009;GH:+0.0851;CBM5:+0.0638;AA10:+0.0221
451,3,chitin,host glycan,0.26338607447688756,PIG-L,PIG-L;GH18;GH,PIG-L;GH18;GH;null;3.A.1,PIG-L:+0.1789;GH18:+0.0556;GH:+0.0284;null:+0.0091;3.A.1:+0.0023
463,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;GH;HTH,4.A.3:+0.6725;GH4:+0.2927;AraC:+0.0922;GH:+0.0262;HTH:+0.0242
466,3,chitin,chitin,0.9742063492063492,AA10,AA10;AA;GH18,AA10;AA;GH18;1;1.E.2,AA10:+0.2012;AA:+0.1634;GH18:+0.1451;1:+0.1343;1.E.2:+0.1129
470,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;HTH;GH,4.A.3:+0.7466;GH4:+0.2648;AraC:+0.1356;HTH:+0.0543;GH:+0.0223
476,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;GH;HTH,4.A.3:+0.6725;GH4:+0.2927;AraC:+0.0922;GH:+0.0262;HTH:+0.0242
480,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;GH;HTH,4.A.3:+0.6272;GH4:+0.2970;AraC:+0.0892;GH:+0.0262;HTH:+0.0222
484,3,chitin,chitin,1.0,4.A.3,4.A.3;GH4;AraC,4.A.3;GH4;AraC;null;HTH,4.A.3:+0.6725;GH4:+0.2758;AraC:+0.2075;null:+0.1414;HTH:+0.1173
486,3,chitin,beta-glucan,0.0,,,,
493,3,fructan,fructan,0.9965070869575583,GH32,GH32;GH;1.B.14,GH32;GH;1.B.14;null,GH32:+0.6838;GH:+0.2442;1.B.14:+0.1994;null:+0.1599
501,3,fructan,fructan,0.9965070869575583,GH68,GH68;2.A.3;GH32,GH68;2.A.3;GH32;GH,GH68:+0.2888;2.A.3:+0.2664;GH32:+0.2464;GH:+0.2053
503,3,fructan,alpha-glucan,0.2561646213099038,null,null;GH32;3.A.1,null;GH32;3.A.1;GH;HTH,null:+0.1222;GH32:+0.1001;3.A.1:+0.0853;GH:+0.0156;HTH:+0.0116
504,3,fructan,fructan,0.8341137749888962,GH32,GH32;PfkB;GH,GH32;PfkB;GH;AraC;HTH,GH32:+0.3167;PfkB:+0.1048;GH:+0.0869;AraC:+0.0663;HTH:+0.0494
510,3,fructan,fructan,0.9965066928362172,null,null;4.A.1;LacI,null;4.A.1;LacI;GH32;GH,null:+0.9927;4.A.1:+0.8710;LacI:+0.5131;GH32:+0.4195;GH:+0.0595
511,3,fructan,fructan,0.9965070869575583,GH32,GH32;GH;1.B.14,GH32;GH;1.B.14;null,GH32:+0.7200;GH:+0.2993;1.B.14:+0.2423;null:+0.1826
515,3,fructan,fructan,0.5370883247344483,null,null;LacI;GH32,null;LacI;GH32;4.A.1;GH,null:+0.3916;LacI:+0.2021;GH32:+0.1901;4.A.1:+0.1632;GH:+0.0414
521,3,galactan,galactan,0.9486166007905138,16,16;GH16;GH,16;GH16;GH;null,16:+0.6273;GH16:+0.3634;GH:+0.0593;null:+0.0407
522,3,galactan,beta-mannan,0.05483400185411256,1.B.52,1.B.52;LacI,1.B.52;LacI,1.B.52:+0.0548;LacI:+0.0007
526,3,galactan,galactan,0.9962760555206267,GH42,GH42;LacI;3.A.1,GH42;LacI;3.A.1;GH,GH42:+0.8186;LacI:+0.7136;3.A.1:+0.6400;GH:+0.0630
533,3,galactan,galactan,0.41670505515820117,GH117,GH117;16;GH16,GH117;16;GH16;GH50;null,GH117:+0.0885;16:+0.0798;GH16:+0.0360;GH50:+0.0291;null:+0.0278
536,3,galactan,galactan,0.7039586919104991,GntR,GntR;2.A.1;null,GntR;2.A.1;null;GH16;1.B.14,GntR:+0.1726;2.A.1:+0.1168;null:+0.1137;GH16:+0.1022;1.B.14:+0.0696
541,3,galactan,galactan,0.3140147069390884,GH16,GH16;GH117;null,GH16;GH117;null;GH2;GH,GH16:+0.1195;GH117:+0.0718;null:+0.0465;GH2:+0.0362;GH:+0.0358
546,3,galactan,galactan,1.0,2.A.2,2.A.2;GH2;null,2.A.2;GH2;null;GH;GH36,2.A.2:+0.3630;GH2:+0.3164;null:+0.2290;GH:+0.0646;GH36:+0.0567
558,3,galactan,galactan,1.0,18,18;3.A.1;GH36,18;3.A.1;GH36;GH13;31,18:+0.3301;3.A.1:+0.2109;GH36:+0.1769;GH13:+0.1542;31:+0.1048
559,3,galactan,galactan,1.0,GH4,GH4;AraC;HTH,GH4;AraC;HTH;GH,GH4:+0.6053;AraC:+0.4286;HTH:+0.4069;GH:+0.0418
560,3,galactan,galactan,1.0,GH4,GH4;AraC;HTH,GH4;AraC;HTH;GH,GH4:+0.5188;AraC:+0.3415;HTH:+0.3028;GH:+0.0383
567,3,galactan,galactan,0.9962760555206267,GH42,GH42;LacI;3.A.1,GH42;LacI;3.A.1;GH,GH42:+0.8186;LacI:+0.7136;3.A.1:+0.6400;GH:+0.0630
572,3,galactan,galactan,0.5155131264916467,GH36,GH36;MarR;3.A.1,GH36;MarR;3.A.1;null;GH,GH36:+0.3561;MarR:+0.1580;3.A.1:+0.0568;null:+0.0449;GH:+0.0396
582,3,galactan,galactan,0.6273383827811294,2.A.2,2.A.2;GH;GH42,2.A.2;GH;GH42;null;GH2,2.A.2:+0.2348;GH:+0.1067;GH42:+0.0948;null:+0.0310;GH2:+0.0230
587,3,galactan,galactan,0.8565932499117935,null,null;GH42;LacI,null;GH42;LacI;bac;SBP,null:+0.7117;GH42:+0.4520;LacI:+0.2819;bac:+0.1974;SBP:+0.1718
594,3,host glycan,host glycan,0.8994082840236687,GH29,GH29;CBM32;GH2,GH29;CBM32;GH2;GH20;null,GH29:+0.0749;CBM32:+0.0617;GH2:+0.0597;GH20:+0.0426;null:+0.0372
602,3,host glycan,host glycan,0.8598130841121495,GH33,GH33;CBM93;HTH,GH33;CBM93;HTH;CBM;2.A.4,GH33:+0.0774;CBM93:+0.0730;HTH:+0.0441;CBM:+0.0390;2.A.4:+0.0387
603,3,host glycan,beta-glucan,0.14047619047619045,GH18,GH18;1.B.14;null,GH18;1.B.14;null,GH18:+0.1137;1.B.14:+0.0258;null:+0.0060
609,3,host glycan,host glycan,0.5084734681068075,GH20,GH20;GH29;GH18,GH20;GH29;GH18;GH92;GH,GH20:+0.1097;GH29:+0.0922;GH18:+0.0288;GH92:+0.0248;GH:+0.0052
613,3,host glycan,host glycan,0.9670103092783505,GH2,GH2;2.A.115;GH20,GH2;2.A.115;GH20;null;1.C.39,GH2:+0.1189;2.A.115:+0.0898;GH20:+0.0814;null:+0.0633;1.C.39:+0.0478
619,3,host glycan,host glycan,1.0,CE9,CE9;CE;4.A.1,CE9;CE;4.A.1,CE9:+0.6098;CE:+0.2251;4.A.1:+0.0099
623,3,host glycan,beta-mannan,0.391241927484946,GH,GH,GH,GH:+0.0028
631,3,host glycan,host glycan,0.8306772908366533,8.A.46,8.A.46;GH18;null,8.A.46;GH18;null;GH,8.A.46:+0.2589;GH18:+0.2161;null:+0.0703;GH:+0.0424
640,3,host glycan,host glycan,0.979757085020243,GH20,GH20;GH33;GH2,GH20;GH33;GH2;CBM93;GH,GH20:+0.0946;GH33:+0.0763;GH2:+0.0734;CBM93:+0.0703;GH:+0.0559
641,3,host glycan,host glycan,0.9860834990059641,GH20,GH20;GH33;CBM93,GH20;GH33;CBM93;GH;CE20,GH20:+0.0892;GH33:+0.0717;CBM93:+0.0691;GH:+0.0512;CE20:+0.0488
647,3,host glycan,host glycan,1.0,CE9,CE9;GH20;GH2,CE9;GH20;GH2;CE;GH,CE9:+0.1298;GH20:+0.0857;GH2:+0.0628;CE:+0.0564;GH:+0.0479
649,3,host glycan,host glycan,1.0,CE9,CE9;CE;4.A.1,CE9;CE;4.A.1,CE9:+0.6098;CE:+0.2251;4.A.1:+0.0099
662,3,host glycan,host glycan,1.0,GH18,GH18;8.A.46;FecR,GH18;8.A.46;FecR;1.B.14;GH,GH18:+0.1824;8.A.46:+0.1684;FecR:+0.0857;1.B.14:+0.0565;GH:+0.0461
665,3,host glycan,host glycan,0.7642857142857143,FecR,FecR;GerE;GH20,FecR;GerE;GH20;GH,FecR:+0.1720;GerE:+0.1112;GH20:+0.0391;GH:+0.0202
670,3,host glycan,host glycan,1.0,3.A.1,3.A.1;GH112;GH136,3.A.1;GH112;GH136;HTH;AraC,3.A.1:+0.2429;GH112:+0.2304;GH136:+0.1849;HTH:+0.1481;AraC:+0.1343
673,3,host glycan,host glycan,0.9982433823974802,null,null;GH1;GH,null;GH1;GH,null:+0.4246;GH1:+0.2767;GH:+0.0452
680,3,host glycan,host glycan,0.9981834119424802,GH18,GH18;8.A.46;1.B.14,GH18;8.A.46;1.B.14;FecR;null,GH18:+0.2703;8.A.46:+0.2231;1.B.14:+0.0993;FecR:+0.0675;null:+0.0581
695,3,host glycan,host glycan,0.979757085020243,GH20,GH20;GH33;GH2,GH20;GH33;GH2;CBM93;GH,GH20:+0.0946;GH33:+0.0763;GH2:+0.0734;CBM93:+0.0703;GH:+0.0559
700,3,host glycan,host glycan,0.9720558882235528,GH2,GH2;GH20;2.A.115,GH2;GH20;2.A.115;Pribosyltran;null,GH2:+0.0789;GH20:+0.0628;2.A.115:+0.0591;Pribosyltran:+0.0428;null:+0.0425
706,3,host glycan,host glycan,0.9899799599198397,GH2,GH2;GH20;2.A.115,GH2;GH20;2.A.115;Pribosyltran;null,GH2:+0.1051;GH20:+0.0811;2.A.115:+0.0758;Pribosyltran:+0.0639;null:+0.0579
708,3,host glycan,host glycan,0.9205456751398218,GH2,GH2;GH33;GH,GH2;GH33;GH;GH20,GH2:+0.1294;GH33:+0.0984;GH:+0.0628;GH20:+0.0284
727,3,host glycan,host glycan,0.8081180811808117,CBM32,CBM32;CBM;null,CBM32;CBM;null,CBM32:+0.3464;CBM:+0.1397;null:+0.0478
732,3,host glycan,host glycan,0.9362934362934362,CE9,CE9;CE;SIS,CE9;CE;SIS,CE9:+0.4363;CE:+0.1801;SIS:+0.0116
734,3,host glycan,host glycan,0.9920318725099602,CE9,CE9;CE;4.A.6,CE9;CE;4.A.6;SIS;GntR,CE9:+0.3193;CE:+0.1171;4.A.6:+0.1064;SIS:+0.0693;GntR:+0.0647
745,3,host glycan,host glycan,0.9859154929577465,GH88,GH88;PL;PL12,GH88;PL;PL12;2.A.1;2,GH88:+0.2934;PL:+0.1498;PL12:+0.1117;2.A.1:+0.1032;2:+0.0999
747,3,host glycan,host glycan,1.0,CE9,CE9;CE;4.A.6,CE9;CE;4.A.6;DeoR;SIS,CE9:+0.2100;CE:+0.0394;4.A.6:+0.0360;DeoR:+0.0241;SIS:+0.0200
748,3,host glycan,host glycan,1.0,CE9,CE9;CE;4.A.6,CE9;CE;4.A.6;DeoR;SIS,CE9:+0.2100;CE:+0.0431;4.A.6:+0.0260;DeoR:+0.0200;SIS:+0.0160
751,3,host glycan,host glycan,1.0,DeoR,DeoR;PfkB;GH31,DeoR;PfkB;GH31;1.B.35;13,DeoR:+0.2766;PfkB:+0.2198;GH31:+0.2038;1.B.35:+0.1932;13:+0.1735
756,3,host glycan,host glycan,1.0,CE9,CE9;CE,CE9;CE,CE9:+0.5050;CE:+0.1966
762,3,host glycan,host glycan,1.0,GH33,GH33;CBM93;GH20,GH33;CBM93;GH20;CE20;CE,GH33:+0.1571;CBM93:+0.1373;GH20:+0.1259;CE20:+0.1040;CE:+0.0681
768,3,host glycan,host glycan,1.0,CE9,CE9;CE;4.A.6,CE9;CE;4.A.6;DeoR;SIS,CE9:+0.2100;CE:+0.0431;4.A.6:+0.0260;DeoR:+0.0200;SIS:+0.0160
769,3,host glycan,host glycan,1.0,CE9,CE9;CE;4.A.6,CE9;CE;4.A.6;DeoR;SIS,CE9:+0.2100;CE:+0.0394;4.A.6:+0.0360;DeoR:+0.0241;SIS:+0.0200
774,3,host glycan,host glycan,0.7528089887640449,GH33,GH33;CBM93;GH20,GH33;CBM93;GH20;8.A.46;CBM,GH33:+0.1789;CBM93:+0.1731;GH20:+0.0618;8.A.46:+0.0248;CBM:+0.0245
776,3,host glycan,host glycan,0.9960079840319361,GH88,GH88;4.A.6;PL12,GH88;4.A.6;PL12;PfkB;GH,GH88:+0.2404;4.A.6:+0.1041;PL12:+0.0983;PfkB:+0.0631;GH:+0.0464
777,3,host glycan,host glycan,0.9881615565414249,GH92,GH92;CE;CBM67,GH92;CE;CBM67;GH;CE20,GH92:+0.1212;CE:+0.1109;CBM67:+0.1048;GH:+0.1040;CE20:+0.1005
779,3,host glycan,host glycan,0.8550812583183327,GH92,GH92;CBM67;CE20,GH92;CBM67;CE20;GH;CE,GH92:+0.1469;CBM67:+0.1096;CE20:+0.1055;GH:+0.1036;CE:+0.0975
781,3,host glycan,host glycan,1.0,GH18,GH18;8.A.46;1.B.14,GH18;8.A.46;1.B.14;GerE;GH,GH18:+0.1667;8.A.46:+0.1297;1.B.14:+0.0741;GerE:+0.0530;GH:+0.0404
786,3,host glycan,host glycan,1.0,GH2,GH2;null;GH,GH2;null;GH,GH2:+0.4885;null:+0.0786;GH:+0.0705
788,3,host glycan,host glycan,1.0,CBM32,CBM32;GH2;FecR,CBM32;GH2;FecR;2.A.115;CBM,CBM32:+0.1044;GH2:+0.0759;FecR:+0.0663;2.A.115:+0.0643;CBM:+0.0522
792,3,host glycan,host glycan,0.9980475089993847,GH92,GH92;CE;CBM67,GH92;CE;CBM67;GH;CE20,GH92:+0.1220;CE:+0.1122;CBM67:+0.1059;GH:+0.1056;CE20:+0.1033
793,3,host glycan,host glycan,0.8550812583183327,GH92,GH92;CBM67;CE20,GH92;CBM67;CE20;GH;CE,GH92:+0.1469;CBM67:+0.1096;CE20:+0.1055;GH:+0.1036;CE:+0.0975
795,3,host glycan,host glycan,1.0,CE9,CE9;CE,CE9;CE,CE9:+0.5461;CE:+0.1324
800,3,host glycan,host glycan,1.0,GH18,GH18;8.A.46;1.B.14,GH18;8.A.46;1.B.14;FecR;GH,GH18:+0.1804;8.A.46:+0.1681;1.B.14:+0.0712;FecR:+0.0711;GH:+0.0461
803,3,host glycan,host glycan,1.0,GH112,GH112;null;3.A.1,GH112;null;3.A.1;0043669;GH,GH112:+0.2506;null:+0.2025;3.A.1:+0.1973;0043669:+0.1851;GH:+0.0740
820,3,host glycan,host glycan,0.8757062146892656,GH88,GH88;PL12;PL,GH88;PL12;PL;2.A.1;1.B.14,GH88:+0.2918;PL12:+0.1032;PL:+0.0831;2.A.1:+0.0818;1.B.14:+0.0615
821,3,host glycan,host glycan,0.9859154929577465,GH88,GH88;PL;PL12,GH88;PL;PL12;2.A.1;2,GH88:+0.2934;PL:+0.1498;PL12:+0.1117;2.A.1:+0.1032;2:+0.0999
824,3,host glycan,host glycan,0.48058252427184467,PL8,PL8;8.A.46;1.B.14,PL8;8.A.46;1.B.14;null;AraC,PL8:+0.1736;8.A.46:+0.0890;1.B.14:+0.0176;null:+0.0160;AraC:+0.0118
826,3,host glycan,host glycan,1.0,PL29,PL29;1.B.14;PL,PL29;1.B.14;PL;GH2;8.A.46,PL29:+0.1072;1.B.14:+0.1017;PL:+0.0988;GH2:+0.0941;8.A.46:+0.0905
832,3,pectin,pectin,0.6684587813620071,GH140,GH140;1.B.14;AraC,GH140;1.B.14;AraC;HTH;null,GH140:+0.5074;1.B.14:+0.1068;AraC:+0.0943;HTH:+0.0745;null:+0.0147
836,3,pectin,pectin,0.6124567474048442,GH144,GH144;1.B.14;null,GH144;1.B.14;null,GH144:+0.3252;1.B.14:+0.0223;null:+0.0094
845,3,pectin,pectin,0.875153273863625,GH140,GH140;GH5;GH130,GH140;GH5;GH130;2;5,GH140:+0.1930;GH5:+0.1262;GH130:+0.1249;2:+0.1193;5:+0.1193
850,3,pectin,pectin,0.911708253358925,CE,CE;GH105;LacI,CE;GH105;LacI;CE12;GH28,CE:+0.1032;GH105:+0.0825;LacI:+0.0754;CE12:+0.0701;GH28:+0.0670
853,3,pectin,pectin,1.0,GerE,GerE;GH92;FecR,GerE;GH92;FecR;GH;GH28,GerE:+0.3086;GH92:+0.2721;FecR:+0.2391;GH:+0.1917;GH28:+0.1450
859,3,pectin,pectin,0.9073724007561436,GH105,GH105;CE;CE12,GH105;CE;CE12;2;GH28,GH105:+0.0905;CE:+0.0617;CE12:+0.0585;2:+0.0542;GH28:+0.0513
860,3,pectin,pectin,0.9979838709677419,GH105,GH105;CE12;CE,GH105;CE12;CE;CE8;PL1,GH105:+0.1084;CE12:+0.1045;CE:+0.0963;CE8:+0.0632;PL1:+0.0578
875,3,pectin,galactan,0.0,,,,
885,3,pectin,pectin,0.875153273863625,GH140,GH140;GH5;GH130,GH140;GH5;GH130;2;5,GH140:+0.1930;GH5:+0.1262;GH130:+0.1249;2:+0.1193;5:+0.1193
888,3,pectin,pectin,0.8472727272727273,18,18;GH140;GH28,18;GH140;GH28;GH33;GH95,18:+0.1616;GH140:+0.1181;GH28:+0.1149;GH33:+0.0854;GH95:+0.0839
901,3,pectin,pectin,0.811111111111111,GH28,GH28;2.A.66;1.B.14,GH28;2.A.66;1.B.14,GH28:+0.3154;2.A.66:+0.1339;1.B.14:+0.0947
902,3,pectin,pectin,1.0,GH3,GH3;1.B.14;null,GH3;1.B.14;null;8.A.46;GH,GH3:+0.4465;1.B.14:+0.3719;null:+0.2723;8.A.46:+0.1832;GH:+0.0226
905,3,pectin,pectin,0.9979919678714859,CE,CE;CE20;1.B.14,CE;CE20;1.B.14;null,CE:+0.2727;CE20:+0.2141;1.B.14:+0.2068;null:+0.1536
910,3,pectin,pectin,0.9820717131474104,CE,CE;1.B.14;CE1,CE;1.B.14;CE1;null,CE:+0.2554;1.B.14:+0.2123;CE1:+0.1651;null:+0.1054
913,3,pectin,pectin,0.28523489932885904,GH105,GH105;PL1;PL,GH105;PL1;PL;HTH;3.A.1,GH105:+0.1006;PL1:+0.0982;PL:+0.0458;HTH:+0.0045;3.A.1:+0.0017
915,3,pectin,pectin,1.0,GH28,GH28;2.A.56;CE,GH28;2.A.56;CE;GH105;LacI,GH28:+0.1071;2.A.56:+0.1014;CE:+0.0984;GH105:+0.0872;LacI:+0.0801
916,3,pectin,pectin,1.0,CE,CE;GH28;2.A.56,CE;GH28;2.A.56;GH105;LacI,CE:+0.1017;GH28:+0.1016;2.A.56:+0.1012;GH105:+0.0889;LacI:+0.0799
920,3,pectin,pectin,0.978374887194097,18,18;GH95;GH,18;GH95;GH;GH106;GH33,18:+0.1443;GH95:+0.0861;GH:+0.0856;GH106:+0.0810;GH33:+0.0803
924,3,pectin,pectin,0.7494949494949495,PL10,PL10;CE;CE8,PL10;CE;CE8;1;PL,PL10:+0.1926;CE:+0.1367;CE8:+0.1302;1:+0.0590;PL:+0.0252
931,3,pectin,pectin,1.0,PL,PL;CE;CE12,PL;CE;CE12;GH42;HTH,PL:+0.1558;CE:+0.1549;CE12:+0.1542;GH42:+0.1516;HTH:+0.1481
938,3,xylan,xylan,0.7012992760740061,11,11;2.A.2;GH43,11;2.A.2;GH43;CBM91;CBM,11:+0.2760;2.A.2:+0.1986;GH43:+0.1644;CBM91:+0.0431;CBM:+0.0373
939,3,xylan,host glycan,0.14047619047619045,GH20,GH20;8.A.46;1.B.14,GH20;8.A.46;1.B.14;GH,GH20:+0.0982;8.A.46:+0.0687;1.B.14:+0.0658;GH:+0.0078
946,3,xylan,xylan,1.0,7,7;17;GH43,7;17;GH43;CE;CE1,7:+0.2324;17:+0.2063;GH43:+0.1744;CE:+0.0947;CE1:+0.0946
948,3,xylan,xylan,0.9289940828402367,17,17;7;GH43,17;7;GH43;CE1;CE,17:+0.1345;7:+0.1330;GH43:+0.1271;CE1:+0.0842;CE:+0.0674
950,3,xylan,xylan,0.9147286821705426,7,7;17;GH43,7;17;GH43;2;CE,7:+0.2200;17:+0.1602;GH43:+0.1455;2:+0.0887;CE:+0.0763
951,3,xylan,xylan,0.5311973018549747,GH10,GH10;GH;CE6,GH10;GH;CE6;GH5;21,GH10:+0.2130;GH:+0.0504;CE6:+0.0364;GH5:+0.0345;21:+0.0243
958,3,xylan,xylan,0.8813944105794858,GH97,GH97;10;12,GH97;10;12;GH43;GH67,GH97:+0.0722;10:+0.0646;12:+0.0638;GH43:+0.0597;GH67:+0.0593
963,3,xylan,xylan,0.7716873340426103,GH128,GH128;19;GH43,GH128;19;GH43;1.B.14;null,GH128:+0.3345;19:+0.1594;GH43:+0.1484;1.B.14:+0.1358;null:+0.1138
965,3,xylan,xylan,0.573394495412844,8.A.46,8.A.46;CBM32;GH20,8.A.46;CBM32;GH20;1.B.14;CBM,8.A.46:+0.3426;CBM32:+0.2866;GH20:+0.2347;1.B.14:+0.1628;CBM:+0.1415
978,3,xylan,xylan,0.7012992760740061,11,11;2.A.2;GH43,11;2.A.2;GH43;CBM91;CBM,11:+0.2760;2.A.2:+0.1986;GH43:+0.1644;CBM91:+0.0431;CBM:+0.0373
986,3,xylan,xylan,0.8350065514738461,GH128,GH128;GH43;GH51,GH128;GH43;GH51;1.B.14;19,GH128:+0.2409;GH43:+0.1547;GH51:+0.1479;1.B.14:+0.1446;19:+0.1234
987,3,xylan,xylan,0.5803615799845772,GH10,GH10;2.A.2;12,GH10;2.A.2;12;1;GH,GH10:+0.1902;2.A.2:+0.0504;12:+0.0359;1:+0.0298;GH:+0.0237
994,3,xylan,xylan,1.0,7,7;17;GH43,7;17;GH43;CE1;CE,7:+0.2340;17:+0.2004;GH43:+0.1747;CE1:+0.0946;CE:+0.0893
999,3,xylan,xylan,1.0,GH10,GH10;1.B.14;AraC,GH10;1.B.14;AraC;HTH;null,GH10:+0.7669;1.B.14:+0.2292;AraC:+0.1866;HTH:+0.1803;null:+0.0866
1005,3,xylan,xylan,0.9981872002570046,11,11;2.A.2;CBM91,11;2.A.2;CBM91;GH43;null,11:+0.3905;2.A.2:+0.2761;CBM91:+0.2056;GH43:+0.1907;null:+0.1336
1006,3,xylan,xylan,0.5281501340482574,GH95,GH95;GH3;HTH,GH95;GH3;HTH;SBP;AraC,GH95:+0.1694;GH3:+0.1655;HTH:+0.1496;SBP:+0.1104;AraC:+0.1092
1008,3,xylan,xylan,0.42016266335865843,GH10,GH10;GH67;GH43,GH10;GH67;GH43;GH;CBM6,GH10:+0.1460;GH67:+0.1068;GH43:+0.0219;GH:+0.0036;CBM6:+0.0007
1009,3,xylan,xylan,0.7539370078740157,GH67,GH67;GH10;2.A.2,GH67;GH10;2.A.2;GH43;1,GH67:+0.1390;GH10:+0.1367;2.A.2:+0.0811;GH43:+0.0768;1:+0.0646
1019,3,xylan,xylan,0.37991266375545846,GH67,GH67;HTH;8.A.59,GH67;HTH;8.A.59;GH,GH67:+0.2791;HTH:+0.0241;8.A.59:+0.0177;GH:+0.0007
1021,3,xylan,xylan,0.4855233853006682,GH67,GH67;2.A.2;1.B.14,GH67;2.A.2;1.B.14;null;GH,GH67:+0.3349;2.A.2:+0.0846;1.B.14:+0.0671;null:+0.0177;GH:+0.0104
1,4,alginate,alginate,0.9639278557114228,PL17,PL17;PL;PL6,PL17;PL;PL6;1;2,PL17:+0.1657;PL:+0.1289;PL6:+0.0814;1:+0.0631;2:+0.0574
3,4,alginate,alginate,0.9681908548707753,PL17,PL17;PL;PL6,PL17;PL;PL6;1;1.B.14,PL17:+0.2275;PL:+0.1759;PL6:+0.1578;1:+0.1323;1.B.14:+0.0439
13,4,alginate,alginate,0.6682217515691563,PL6,PL6;PL;1,PL6;PL;1;GntR;PL7,PL6:+0.1165;PL:+0.1030;1:+0.0649;GntR:+0.0568;PL7:+0.0559
17,4,alginate,alginate,1.0,PL17,PL17;PL;2.A.1,PL17;PL;2.A.1;GntR;2,PL17:+0.1832;PL:+0.1566;2.A.1:+0.0962;GntR:+0.0855;2:+0.0660
23,4,alginate,alginate,1.0,PL17,PL17;PL;PL6,PL17;PL;PL6;2;2.A.1,PL17:+0.1092;PL:+0.1074;PL6:+0.0598;2:+0.0425;2.A.1:+0.0423
31,4,alginate,alginate,0.9639278557114228,PL17,PL17;PL;PL6,PL17;PL;PL6;1;2,PL17:+0.1657;PL:+0.1289;PL6:+0.0814;1:+0.0631;2:+0.0574
37,4,alginate,alginate,1.0,PL17,PL17;PL6;PL,PL17;PL6;PL;1;GntR,PL17:+0.1450;PL6:+0.1211;PL:+0.1203;1:+0.1069;GntR:+0.0358
41,4,alginate,alginate,0.9274193548387096,PL,PL;1;PL15,PL;1;PL15;PL5;3.A.1,PL:+0.1598;1:+0.1211;PL15:+0.0944;PL5:+0.0937;3.A.1:+0.0586
44,4,alginate,alginate,0.9938271604938271,PL,PL;PL6;1,PL;PL6;1;1.B.14;LacI,PL:+0.2003;PL6:+0.1444;1:+0.1379;1.B.14:+0.0850;LacI:+0.0778
49,4,alpha-glucan,alpha-glucan,1.0,GH66,GH66;GH31;8.A.46,GH66;GH31;8.A.46;GH;1.B.14,GH66:+0.3657;GH31:+0.3136;8.A.46:+0.2325;GH:+0.1556;1.B.14:+0.0701
54,4,alpha-glucan,alpha-glucan,1.0,GH,GH;GH31;GH97,GH;GH31;GH97;null;GH66,GH:+0.0816;GH31:+0.0800;GH97:+0.0382;null:+0.0319;GH66:+0.0286
56,4,alpha-glucan,alpha-glucan,1.0,GH13,GH13;18;GH,GH13;18;GH;2.A.1;LacI,GH13:+0.1597;18:+0.0841;GH:+0.0382;2.A.1:+0.0200;LacI:+0.0012
57,4,alpha-glucan,alpha-glucan,0.9987568365776354,GH32,GH32;2.A.1;GH,GH32;2.A.1;GH,GH32:+0.4816;2.A.1:+0.2557;GH:+0.0828
80,4,alpha-glucan,alpha-glucan,1.0,GH97,GH97;GH13;1.B.14,GH97;GH13;1.B.14;8.A.46;GH,GH97:+0.1300;GH13:+0.1113;1.B.14:+0.0475;8.A.46:+0.0459;GH:+0.0368
