idx,fold,true,pred,prob_true_cal,prob_pred_cal,top1,top3,top5,top5_with_delta
862,2,pectin,pectin,0.9546426213936572,0.9546426213936572,GH28,GH28;GH42;CE12,GH28;GH42;CE12;GH106;GH105,GH28:+0.0493;GH42:+0.0490;CE12:+0.0472;GH106:+0.0400;GH105:+0.0357
863,2,pectin,pectin,0.797631361728469,0.797631361728469,CE12,CE12;GH28;GH106,CE12;GH28;GH106;GH105;GH42,CE12:+0.0621;GH28:+0.0583;GH106:+0.0412;GH105:+0.0411;GH42:+0.0346
872,2,pectin,pectin,0.9642417842218721,0.9642417842218721,GH28,GH28;PfkB;GH105,GH28;PfkB;GH105;2.A.56.1.5;1.B.14.12.2,GH28:+0.0995;PfkB:+0.0602;GH105:+0.0579;2.A.56.1.5:+0.0551;1.B.14.12.2:+0.0472
873,2,pectin,pectin,0.9999999999918083,0.9999999999918083,GH92,GH92;1.B.14.6.1;GerE,GH92;1.B.14.6.1;GerE;GH28;FecR,GH92:+0.2104;1.B.14.6.1:+0.1092;GerE:+0.1003;GH28:+0.0790;FecR:+0.0786
876,2,pectin,pectin,0.6779738944346143,0.6779738944346143,GH28,GH28;GH105;8.A.46,GH28;GH105;8.A.46;PL11;null,GH28:+0.2754;GH105:+0.0405;8.A.46:+0.0225;PL11:-0.0032;null:-0.0045
877,2,pectin,host glycan,7.446917942094398e-13,0.98908275810492,GH18,GH18;1.B.14.6.1;AraC,GH18;1.B.14.6.1;AraC;null;4,GH18:+0.0000;1.B.14.6.1:-0.0002;AraC:-0.0017;null:-0.0032;4:-0.0039
879,2,pectin,pectin,0.3595156291667291,0.3595156291667291,GH28,GH28;34;1.B.14,GH28;34;1.B.14;null;GH43,GH28:+0.3100;34:+0.0272;1.B.14:+0.0121;null:+0.0050;GH43:+0.0023
881,2,pectin,host glycan,0.020518466095371495,0.9792518858273883,null,null;34;GH29,null;34;GH29;10;GH43,null:+0.0195;34:+0.0104;GH29:+0.0079;10:+0.0075;GH43:+0.0053
890,2,pectin,pectin,0.7366139537306283,0.7366139537306283,GH140,GH140;HTH;AraC,GH140;HTH;AraC;null;1.B.14,GH140:+0.6649;HTH:+0.0182;AraC:+0.0097;null:-0.0019;1.B.14:-0.0497
897,2,pectin,pectin,0.7755607351003503,0.7755607351003503,PL9,PL9;PL22;MarR,PL9;PL22;MarR;PfkB;1,PL9:+0.2722;PL22:+0.2137;MarR:+0.1150;PfkB:+0.0858;1:+0.0666
898,2,pectin,pectin,0.9999999999918083,0.9999999999918083,CE12,CE12;1.B.14.6.1;1.B.14.6.2,CE12;1.B.14.6.1;1.B.14.6.2;8.A.46.1.4;1,CE12:+0.0234;1.B.14.6.1:+0.0195;1.B.14.6.2:+0.0189;8.A.46.1.4:+0.0176;1:+0.0171
911,2,pectin,pectin,0.9951286237199392,0.9951286237199392,CE1,CE1;1.B.14.6.1;null,CE1;1.B.14.6.1;null,CE1:+0.2763;1.B.14.6.1:+0.1559;null:+0.0776
914,2,pectin,host glycan,0.020518466095371495,0.9792518858273883,null,null;34;GH29,null;34;GH29;10;GH43,null:+0.0195;34:+0.0104;GH29:+0.0079;10:+0.0075;GH43:+0.0053
917,2,pectin,pectin,0.9633695310128088,0.9633695310128088,GH28,GH28;GH105;CE8,GH28;GH105;CE8;null;PfkB,GH28:+0.0996;GH105:+0.0522;CE8:+0.0494;null:+0.0387;PfkB:+0.0355
926,2,pectin,pectin,0.9797993174139819,0.9797993174139819,GH28,GH28;PfkB;LacI,GH28;PfkB;LacI;GH105;CE8,GH28:+0.0543;PfkB:+0.0439;LacI:+0.0376;GH105:+0.0340;CE8:+0.0313
932,2,pectin,pectin,0.9999999999918083,0.9999999999918083,2,2;PL1;TrmB,2;PL1;TrmB;5;null,2:+0.0590;PL1:+0.0558;TrmB:+0.0141;5:+0.0091;null:+0.0041
937,2,xylan,beta-glucan,0.27132218028906396,0.5957588338500915,GH35,GH35;null;1.B.14,GH35;null;1.B.14,GH35:+0.2653;null:+0.1135;1.B.14:-0.3691
941,2,xylan,xylan,0.7618407801956817,0.7618407801956817,12,12;GH115;10,12;GH115;10;GH146;GH97,12:+0.2000;GH115:+0.1403;10:+0.1333;GH146:+0.1301;GH97:+0.1210
942,2,xylan,xylan,0.8968346796885827,0.8968346796885827,GH67,GH67;AraC;HTH,GH67;AraC;HTH;PfkB;SBP,GH67:+0.0708;AraC:+0.0396;HTH:+0.0298;PfkB:+0.0266;SBP:+0.0212
947,2,xylan,xylan,0.9985044069534125,0.9985044069534125,7,7;17;GH43,7;17;GH43;CBM6;CE1,7:+0.1029;17:+0.0757;GH43:+0.0547;CBM6:+0.0277;CE1:+0.0271
956,2,xylan,xylan,0.9999999999918083,0.9999999999918083,GH10,GH10;1.B.14.6.1;HTH,GH10;1.B.14.6.1;HTH;AraC;null,GH10:+0.6557;1.B.14.6.1:+0.1141;HTH:+0.0960;AraC:+0.0754;null:+0.0295
967,2,xylan,xylan,0.7411472081982609,0.7411472081982609,7,7;1;GH43,7;1;GH43;GH3;PL11,7:+0.2156;1:+0.1323;GH43:+0.1201;GH3:+0.0891;PL11:+0.0815
968,2,xylan,xylan,0.9999999999918083,0.9999999999918083,GH10,GH10;8;HTH,GH10;8;HTH;1.B.14.6.1;AraC,GH10:+0.1424;8:+0.0753;HTH:+0.0609;1.B.14.6.1:+0.0583;AraC:+0.0582
969,2,xylan,xylan,0.9999999999918083,0.9999999999918083,8,8;GH30;GH43,8;GH30;GH43;CBM6;16,8:+0.1512;GH30:+0.1357;GH43:+0.0969;CBM6:+0.0842;16:+0.0690
973,2,xylan,beta-glucan,0.3929119746674217,0.5287362436532962,GH10,GH10;2.A.2;HTH,GH10;2.A.2;HTH;null;AraC,GH10:+0.2930;2.A.2:+0.0496;HTH:+0.0326;null:+0.0235;AraC:+0.0178
974,2,xylan,xylan,0.9022293872672472,0.9022293872672472,GH67,GH67;12;LacI,GH67;12;LacI;GH10;GH43,GH67:+0.0655;12:+0.0411;LacI:+0.0377;GH10:+0.0298;GH43:+0.0290
992,2,xylan,xylan,0.9971678544114729,0.9971678544114729,7,7;17;GH43,7;17;GH43;2;CBM6,7:+0.0980;17:+0.0749;GH43:+0.0500;2:+0.0479;CBM6:+0.0354
996,2,xylan,xylan,0.9775169278494882,0.9775169278494882,7,7;17;GH43,7;17;GH43;2;CBM6,7:+0.1049;17:+0.0977;GH43:+0.0744;2:+0.0297;CBM6:+0.0259
1003,2,xylan,xylan,0.9773784994939836,0.9773784994939836,GH10,GH10;8;1.B.14.6.1,GH10;8;1.B.14.6.1;HTH;AraC,GH10:+0.1650;8:+0.0846;1.B.14.6.1:+0.0627;HTH:+0.0592;AraC:+0.0493
1007,2,xylan,xylan,0.9999999999918083,0.9999999999918083,GH95,GH95;GH3;AraC,GH95;GH3;AraC;HTH;bac,GH95:+0.0438;GH3:+0.0374;AraC:+0.0347;HTH:+0.0241;bac:+0.0015
1011,2,xylan,xylan,0.7468527053480214,0.7468527053480214,26,26;13;GH5,26;13;GH5;GH43;GH127,26:+0.2424;13:+0.2283;GH5:+0.1784;GH43:+0.1322;GH127:+0.1237
1013,2,xylan,xylan,0.9295447516926536,0.9295447516926536,CE20,CE20;11;GH43,CE20;11;GH43;10;CBM91,CE20:+0.0883;11:+0.0815;GH43:+0.0696;10:+0.0662;CBM91:+0.0623
1014,2,xylan,xylan,0.9998356267824052,0.9998356267824052,12,12;CE20;LacI,12;CE20;LacI;GH43;10,12:+0.0466;CE20:+0.0441;LacI:+0.0410;GH43:+0.0408;10:+0.0400
1015,2,xylan,xylan,0.9998356267824052,0.9998356267824052,12,12;LacI;GH43,12;LacI;GH43;CE20;10,12:+0.0418;LacI:+0.0400;GH43:+0.0391;CE20:+0.0322;10:+0.0300
1027,2,xylan,xylan,0.7956699625157775,0.7956699625157775,GH10,GH10;GH67;SBP,GH10;GH67;SBP;AraC;bac,GH10:+0.0631;GH67:+0.0513;SBP:+0.0307;AraC:+0.0257;bac:+0.0212
5,3,alginate,alginate,0.9943363249453492,0.9943363249453492,1,1;PL6;GntR,1;PL6;GntR;PfkB;null,1:+0.0629;PL6:+0.0516;GntR:+0.0422;PfkB:+0.0207;null:+0.0103
14,3,alginate,alginate,0.9935347747089149,0.9935347747089149,PL17,PL17;PL6;2,PL17;PL6;2;GntR;null,PL17:+0.1050;PL6:+0.0242;2:+0.0221;GntR:+0.0174;null:+0.0146
22,3,alginate,alginate,0.9723751498329553,0.9723751498329553,PL17,PL17;GntR;null,PL17;GntR;null;2;2.A.1.14.25,PL17:+0.2181;GntR:+0.0489;null:+0.0284;2:+0.0236;2.A.1.14.25:+0.0156
25,3,alginate,alginate,0.9956844975835625,0.9956844975835625,PL17,PL17;PL6;1,PL17;PL6;1;2;binding,PL17:+0.0297;PL6:+0.0156;1:+0.0120;2:+0.0063;binding:+0.0061
26,3,alginate,alginate,0.989638951699523,0.989638951699523,PL6,PL6;PL17;PL7,PL6;PL17;PL7;GntR;1,PL6:+0.0348;PL17:+0.0297;PL7:+0.0131;GntR:+0.0121;1:+0.0089
29,3,alginate,alginate,0.9851547164516358,0.9851547164516358,PL17,PL17;GntR;binding,PL17;GntR;binding;PL7;2,PL17:+0.0690;GntR:+0.0290;binding:+0.0117;PL7:+0.0090;2:+0.0089
34,3,alginate,alginate,0.9440609190532572,0.9440609190532572,PL17,PL17;PL6;1,PL17;PL6;1;2;PfkB,PL17:+0.1182;PL6:+0.0929;1:+0.0328;2:+0.0269;PfkB:+0.0248
35,3,alginate,alginate,0.9978715624296394,0.9978715624296394,1,1;PL7;PL15,1;PL7;PL15;PL5;3.A.1,1:+0.0336;PL7:+0.0310;PL15:+0.0279;PL5:+0.0274;3.A.1:+0.0214
47,3,alginate,alginate,0.9671442905659123,0.9671442905659123,PL17,PL17;PL6;PL7,PL17;PL6;PL7;binding;1,PL17:+0.0396;PL6:+0.0239;PL7:+0.0171;binding:+0.0143;1:+0.0132
48,3,alpha-glucan,alpha-glucan,0.9999999999998046,0.9999999999998046,GH97,GH97;GH31;8.A.46.1.5,GH97;GH31;8.A.46.1.5;1.B.14.6.1;null,GH97:+0.0456;GH31:+0.0355;8.A.46.1.5:+0.0193;1.B.14.6.1:+0.0134;null:+0.0005
50,3,alpha-glucan,alpha-glucan,0.9999999999998046,0.9999999999998046,GH31,GH31;GH66;8.A.46.1.5,GH31;GH66;8.A.46.1.5;1.B.14.6.1;null,GH31:+0.0624;GH66:+0.0374;8.A.46.1.5:+0.0366;1.B.14.6.1:+0.0150;null:+0.0008
52,3,alpha-glucan,alpha-glucan,0.9976727186778983,0.9976727186778983,GH97,GH97;GH13;1.B.14.6.1,GH97;GH13;1.B.14.6.1;null,GH97:+0.0986;GH13:+0.0975;1.B.14.6.1:+0.0022;null:+0.0005
55,3,alpha-glucan,alpha-glucan,0.9955280848187038,0.9955280848187038,GH13,GH13;18;2.A.1.2.93,GH13;18;2.A.1.2.93,GH13:+0.0946;18:+0.0562;2.A.1.2.93:+0.0082
66,3,alpha-glucan,alpha-glucan,0.9948997383949,0.9948997383949,GH31,GH31;GH97;GH66,GH31;GH97;GH66;8.A.46.1.5;null,GH31:+0.0218;GH97:+0.0195;GH66:+0.0083;8.A.46.1.5:+0.0076;null:-0.0003
68,3,alpha-glucan,alpha-glucan,0.8526100976905329,0.8526100976905329,LacI,LacI;GH77;8.A.9,LacI;GH77;8.A.9;3.A.1;9.B.28,LacI:+0.1760;GH77:+0.1734;8.A.9:+0.0456;3.A.1:-0.0450;9.B.28:-0.0783
81,3,alpha-glucan,alpha-glucan,0.9715966197394624,0.9715966197394624,GH13,GH13;GH97;1.B.14,GH13;GH97;1.B.14;null;8.A.46,GH13:+0.0982;GH97:+0.0761;1.B.14:-0.0010;null:-0.0052;8.A.46:-0.0114
84,3,alpha-glucan,alpha-glucan,0.9621909980026325,0.9621909980026325,GH13,GH13;20;8.A.9,GH13;20;8.A.9;3.A.1,GH13:+0.2073;20:+0.0759;8.A.9:+0.0380;3.A.1:-0.0172
91,3,alpha-glucan,alpha-glucan,0.9999999999998046,0.9999999999998046,GH13,GH13;31;null,GH13;31;null;GH36;bac,GH13:+0.2204;31:+0.2117;null:+0.0906;GH36:+0.0557;bac:+0.0305
92,3,alpha-glucan,alpha-glucan,0.9997052804159533,0.9997052804159533,GH13,GH13;GH97;null,GH13;GH97;null;46;36,GH13:+0.0783;GH97:+0.0394;null:+0.0081;46:+0.0070;36:+0.0029
93,3,alpha-glucan,alpha-glucan,0.9999999999998046,0.9999999999998046,GH13,GH13;GH97;null,GH13;GH97;null;46;36,GH13:+0.0646;GH97:+0.0373;null:+0.0084;46:+0.0064;36:+0.0023
97,3,alpha-glucan,alpha-glucan,0.9997052804159533,0.9997052804159533,GH13,GH13;GH97;null,GH13;GH97;null;46;36,GH13:+0.0783;GH97:+0.0394;null:+0.0081;46:+0.0070;36:+0.0029
99,3,alpha-glucan,alpha-glucan,0.9849992422574477,0.9849992422574477,GH31,GH31;GH66;8.A.46.1.5,GH31;GH66;8.A.46.1.5;14;null,GH31:+0.0735;GH66:+0.0576;8.A.46.1.5:+0.0543;14:+0.0030;null:-0.0007
102,3,alpha-glucan,alpha-glucan,0.9999999999998046,0.9999999999998046,GH31,GH31;8.A.46.1.5;GH66,GH31;8.A.46.1.5;GH66;1.B.14.6.1;null,GH31:+0.0754;8.A.46.1.5:+0.0469;GH66:+0.0456;1.B.14.6.1:+0.0246;null:+0.0015
105,3,alpha-glucan,alpha-glucan,0.7086401942044562,0.7086401942044562,4.A.1.2.12,4.A.1.2.12;GH32,4.A.1.2.12;GH32,4.A.1.2.12:+0.5155;GH32:+0.3249
116,3,alpha-glucan,alpha-glucan,0.9976727186778983,0.9976727186778983,GH97,GH97;GH13;1.B.14.6.1,GH97;GH13;1.B.14.6.1;null,GH97:+0.0986;GH13:+0.0975;1.B.14.6.1:+0.0022;null:+0.0005
130,3,alpha-glucan,alpha-glucan,0.9999999999998046,0.9999999999998046,GT5,GT5;GH13;CBM48,GT5;GH13;CBM48;GT35;9,GT5:+0.0335;GH13:+0.0298;CBM48:+0.0069;GT35:+0.0016;9:+0.0013
131,3,alpha-glucan,alpha-glucan,0.9999999999998046,0.9999999999998046,GT5,GT5;GH13;CBM48,GT5;GH13;CBM48;9;null,GT5:+0.0319;GH13:+0.0271;CBM48:+0.0064;9:+0.0007;null:+0.0003
146,3,alpha-glucan,alpha-glucan,0.9999999999998046,0.9999999999998046,GH32,GH32;LacI;4.A.1.2.12,GH32;LacI;4.A.1.2.12,GH32:+0.3147;LacI:+0.2914;4.A.1.2.12:+0.0574
147,3,alpha-glucan,alpha-glucan,0.9998015120134013,0.9998015120134013,LacI,LacI;2.A.1.5.3;GH32,LacI;2.A.1.5.3;GH32;PfkB,LacI:+0.1968;2.A.1.5.3:+0.0376;GH32:+0.0262;PfkB:+0.0000
156,3,alpha-glucan,alpha-glucan,0.9865064292613295,0.9865064292613295,GH97,GH97;GH13;46,GH97;GH13;46;null;1.B.14.6.1,GH97:+0.1249;GH13:+0.0955;46:+0.0159;null:+0.0135;1.B.14.6.1:+0.0059
157,3,alpha-glucan,alpha-glucan,0.9890799200757749,0.9890799200757749,GH97,GH97;GH13;null,GH97;GH13;null;46;1.B.14.6.1,GH97:+0.1134;GH13:+0.0804;null:+0.0161;46:+0.0151;1.B.14.6.1:+0.0053
165,3,alpha-glucan,alpha-glucan,0.9622429224750461,0.9622429224750461,LacI,LacI;GH32;PfkB,LacI;GH32;PfkB,LacI:+0.8909;GH32:+0.0491;PfkB:-0.0376
166,3,alpha-glucan,alpha-glucan,0.9998015120134013,0.9998015120134013,LacI,LacI;GH32;3.A.1.1.10,LacI;GH32;3.A.1.1.10;null;PfkB,LacI:+0.3738;GH32:+0.0360;3.A.1.1.10:+0.0332;null:+0.0063;PfkB:+0.0000
169,3,alpha-glucan,alpha-glucan,0.9897162741144738,0.9897162741144738,LacI,LacI;PfkB;3.A.1.1.45,LacI;PfkB;3.A.1.1.45;GH32;18,LacI:+0.0775;PfkB:+0.0404;3.A.1.1.45:+0.0391;GH32:+0.0335;18:+0.0279
175,3,alpha-glucan,alpha-glucan,0.9316953061263927,0.9316953061263927,GH13,GH13;36;SBP,GH13;36;SBP;1;bac,GH13:+0.2018;36:+0.1112;SBP:+0.0139;1:+0.0076;bac:-0.0054
181,3,alpha-mannan,alpha-mannan,0.9997817035433804,0.9997817035433804,GH125,GH125;GH76;CBM32,GH125;GH76;CBM32;GH38;GH92,GH125:+0.0676;GH76:+0.0644;CBM32:+0.0492;GH38:+0.0440;GH92:+0.0437
184,3,alpha-mannan,alpha-mannan,0.9999999999998046,0.9999999999998046,GH92,GH92;null;1.B.14.6.1,GH92;null;1.B.14.6.1;GH99,GH92:+0.1015;null:+0.0722;1.B.14.6.1:+0.0093;GH99:+0.0000
188,3,alpha-mannan,alpha-mannan,0.9999999999998046,0.9999999999998046,GH92,GH92;null;1.B.14.6.1,GH92;null;1.B.14.6.1;GH99,GH92:+0.1015;null:+0.0722;1.B.14.6.1:+0.0093;GH99:+0.0000
191,3,alpha-mannan,alpha-mannan,0.9968983318668015,0.9968983318668015,GH99,GH99;GH92;null,GH99;GH92;null;1.B.14,GH99:+0.2032;GH92:+0.0991;null:+0.0383;1.B.14:+0.0120
205,3,arabinogalactan,xylan,0.05244220644977886,0.9272498609020308,GH51,GH51;4;GH43,GH51;4;GH43;GH127;5,GH51:+0.0268;4:+0.0155;GH43:+0.0121;GH127:+0.0115;5:+0.0079
208,3,arabinogalactan,beta-glucan,0.23306436894885987,0.41451361902320016,1.B.14.6.1,1.B.14.6.1;3;CBM32,1.B.14.6.1;3;CBM32;AraC;HTH,1.B.14.6.1:+0.1849;3:+0.1324;CBM32:+0.1310;AraC:+0.1028;HTH:+0.1016
211,3,arabinogalactan,arabinogalactan,0.6196221752287496,0.6196221752287496,24,24;GH43;HTH,24;GH43;HTH;AraC;null,24:+0.4647;GH43:+0.1972;HTH:+0.0954;AraC:+0.0890;null:+0.0763
213,3,arabinogalactan,arabinogalactan,0.9999999999998046,0.9999999999998046,4,4;GH43;29,4;GH43;29;GH51;AraC,4:+0.0725;GH43:+0.0652;29:+0.0640;GH51:+0.0592;AraC:+0.0388
218,3,arabinogalactan,host glycan,0.07039827187867666,0.745292431566909,GH51,GH51;4;2,GH51;4;2;AraC;null,GH51:+0.0623;4:+0.0402;2:+0.0289;AraC:+0.0087;null:+0.0011
224,3,arabinogalactan,arabinogalactan,0.9999999999998046,0.9999999999998046,GH35,GH35;HTH;AraC,GH35;HTH;AraC;24;null,GH35:+0.0755;HTH:+0.0673;AraC:+0.0671;24:+0.0598;null:+0.0571
225,3,arabinogalactan,arabinogalactan,0.9975767429303997,0.9975767429303997,GH35,GH35;24;HTH,GH35;24;HTH;AraC;null,GH35:+0.0727;24:+0.0657;HTH:+0.0651;AraC:+0.0611;null:+0.0413
233,3,arabinogalactan,arabinogalactan,0.42681076942740515,0.42681076942740515,GH51,GH51;GH127;3.A.1,GH51;GH127;3.A.1;GH27;GH43,GH51:+0.1782;GH127:+0.0804;3.A.1:+0.0791;GH27:+0.0240;GH43:+0.0031
243,3,beta-glucan,beta-glucan,0.9999999999998046,0.9999999999998046,GH8,GH8;4.D.3.1.6;1.B.55.3.1,GH8;4.D.3.1.6;1.B.55.3.1;GT2,GH8:+0.0224;4.D.3.1.6:+0.0037;1.B.55.3.1:+0.0000;GT2:+0.0000
248,3,beta-glucan,beta-glucan,0.9999999999998046,0.9999999999998046,4.A.1.2.2,4.A.1.2.2;GH1,4.A.1.2.2;GH1,4.A.1.2.2:+0.8019;GH1:+0.1395
251,3,beta-glucan,beta-glucan,0.9999999999998046,0.9999999999998046,LacI,LacI;GH1;4.A.3.2.7,LacI;GH1;4.A.3.2.7;4.A.3.2.6;Glucokinase,LacI:+0.2207;GH1:+0.1697;4.A.3.2.7:+0.0679;4.A.3.2.6:+0.0444;Glucokinase:+0.0388
257,3,beta-glucan,beta-glucan,0.8792876568035989,0.8792876568035989,GH16,GH16;GerE;8.A.46,GH16;GerE;8.A.46;null;1.B.14,GH16:+0.5381;GerE:+0.0188;8.A.46:+0.0008;null:-0.0044;1.B.14:-0.0227
265,3,beta-glucan,beta-glucan,0.9999999999998046,0.9999999999998046,GH16,GH16;null;21,GH16;null;21,GH16:+0.2788;null:+0.0039;21:+0.0000
270,3,beta-glucan,beta-glucan,0.6231718328134003,0.6231718328134003,GH9,GH9;GH26,GH9;GH26,GH9:+0.5204;GH26:-0.2857
274,3,beta-glucan,beta-mannan,0.07324899172396188,0.6089873138575947,GH30,GH30;1;2.A.1.2.93,GH30;1;2.A.1.2.93;0043143;GH42,GH30:+0.0726;1:-0.0010;2.A.1.2.93:-0.0019;0043143:-0.0168;GH42:-0.1145
275,3,beta-glucan,beta-glucan,0.9999999999998046,0.9999999999998046,CBM57,CBM57;GH2;null,CBM57;GH2;null;1.B.14.6.1;PL38,CBM57:+0.0520;GH2:+0.0450;null:+0.0328;1.B.14.6.1:+0.0251;PL38:+0.0240
276,3,beta-glucan,beta-glucan,0.9455558590963671,0.9455558590963671,GH5,GH5;4;GH31,GH5;4;GH31;3;null,GH5:+0.1057;4:+0.0822;GH31:+0.0436;3:+0.0291;null:+0.0221
280,3,beta-glucan,beta-glucan,0.9999999999998046,0.9999999999998046,4,4;GH5;HTH,4;GH5;HTH;AraC;1.B.14.6.2,4:+0.0526;GH5:+0.0436;HTH:+0.0237;AraC:+0.0216;1.B.14.6.2:+0.0141
283,3,beta-glucan,beta-glucan,0.6922842180791048,0.6922842180791048,GH158,GH158;GerE;null,GH158;GerE;null;GH3;1.B.14.6.1,GH158:+0.4765;GerE:+0.2839;null:+0.0463;GH3:+0.0184;1.B.14.6.1:-0.2510
286,3,beta-glucan,beta-glucan,0.9999999999998046,0.9999999999998046,3,3;GH30;7,3;GH30;7;GH3;HTH,3:+0.1529;GH30:+0.0540;7:+0.0376;GH3:+0.0334;HTH:+0.0199
291,3,beta-glucan,beta-glucan,0.989832587711258,0.989832587711258,GH16,GH16;3;GH3,GH16;3;GH3;1.B.14.6.2;HTH,GH16:+0.0443;3:+0.0351;GH3:+0.0302;1.B.14.6.2:+0.0293;HTH:+0.0186
292,3,beta-glucan,beta-glucan,0.9999999999998046,0.9999999999998046,3,3;GH3;GH16,3;GH3;GH16;1.B.14.6.2;8.A.46.2.1,3:+0.0471;GH3:+0.0465;GH16:+0.0386;1.B.14.6.2:+0.0179;8.A.46.2.1:+0.0159
294,3,beta-glucan,beta-glucan,0.989832587711258,0.989832587711258,GH16,GH16;3;GH3,GH16;3;GH3;1.B.14.6.2;HTH,GH16:+0.0443;3:+0.0351;GH3:+0.0302;1.B.14.6.2:+0.0293;HTH:+0.0186
301,3,beta-glucan,beta-glucan,0.8804831587339411,0.8804831587339411,GH5,GH5;4;null,GH5;4;null,GH5:+0.3860;4:+0.3436;null:-0.0256
320,3,beta-glucan,beta-glucan,0.6222896395192884,0.6222896395192884,GH5,GH5;GH94;GH36,GH5;GH94;GH36;HTH;1.B.14,GH5:+0.3457;GH94:+0.0707;GH36:+0.0402;HTH:+0.0222;1.B.14:+0.0212
329,3,beta-glucan,beta-glucan,0.9951812514075202,0.9951812514075202,GH5,GH5;GH31;4,GH5;GH31;4;GH2;GH3,GH5:+0.0751;GH31:+0.0484;4:+0.0436;GH2:+0.0285;GH3:+0.0217
335,3,beta-glucan,beta-glucan,0.8658339699274255,0.8658339699274255,GH31,GH31;4;GH5,GH31;4;GH5;3;GH9,GH31:+0.1081;4:+0.0884;GH5:+0.0859;3:+0.0409;GH9:+0.0268
336,3,beta-glucan,host glycan,1.7783042484917553e-14,0.9999999999998044,GH1,GH1;null,GH1;null,GH1:-0.1446;null:-0.1981
340,3,beta-glucan,beta-glucan,0.9712496003305123,0.9712496003305123,GH3,GH3;GH16;8.A.46,GH3;GH16;8.A.46;1.B.14;GH149,GH3:+0.1298;GH16:+0.0404;8.A.46:+0.0132;1.B.14:+0.0111;GH149:+0.0104
343,3,beta-glucan,beta-glucan,0.7816024405667199,0.7816024405667199,GH31,GH31;1.B.14;GH9,GH31;1.B.14;GH9;null;GH26,GH31:+0.2651;1.B.14:+0.1381;GH9:+0.0899;null:+0.0585;GH26:-0.0109
345,3,beta-glucan,beta-glucan,0.999815662228637,0.999815662228637,GH5,GH5;GH3;GH31,GH5;GH3;GH31;4;HTH,GH5:+0.0267;GH3:+0.0241;GH31:+0.0232;4:+0.0166;HTH:+0.0131
351,3,beta-glucan,beta-glucan,0.9016961597641999,0.9016961597641999,GH73,GH73;9.B.154.1.2;null,GH73;9.B.154.1.2;null,GH73:+0.3044;9.B.154.1.2:+0.1463;null:+0.0096
358,3,beta-mannan,galactan,1.7783042484917553e-14,0.9999999999998044,GH2,GH2;LacI;2.A.2,GH2;LacI;2.A.2,GH2:-0.0011;LacI:-0.0027;2.A.2:-0.2111
369,3,beta-mannan,beta-mannan,0.9999999999998046,0.9999999999998046,4.A.3.2.8,4.A.3.2.8;GH1;4.A.3.2.4,4.A.3.2.8;GH1;4.A.3.2.4,4.A.3.2.8:+0.4049;GH1:+0.2352;4.A.3.2.4:+0.2145
371,3,beta-mannan,beta-mannan,0.9999999999998046,0.9999999999998046,GH26,GH26;GntR;4.A.3.2.8,GH26;GntR;4.A.3.2.8;GH1;4.A.3.2.6,GH26:+0.1125;GntR:+0.0650;4.A.3.2.8:+0.0515;GH1:+0.0455;4.A.3.2.6:+0.0243
385,3,beta-mannan,beta-mannan,0.9999999999998046,0.9999999999998046,GH26,GH26;GH130;2.A.2.3.6,GH26;GH130;2.A.2.3.6;1;null,GH26:+0.0364;GH130:+0.0362;2.A.2.3.6:+0.0348;1:+0.0284;null:+0.0004
386,3,beta-mannan,beta-mannan,0.8582372240662274,0.8582372240662274,GH130,GH130;GH26;null,GH130;GH26;null;2.A.2,GH130:+0.3421;GH26:+0.2862;null:-0.0074;2.A.2:-0.0244
387,3,beta-mannan,beta-mannan,0.5728474395360781,0.5728474395360781,GH130,GH130;GH26;HTH,GH130;GH26;HTH;AraC;null,GH130:+0.3265;GH26:+0.2774;HTH:+0.1438;AraC:+0.0839;null:+0.0037
388,3,beta-mannan,beta-mannan,0.7974792954504567,0.7974792954504567,CE7,CE7;8.A.46.1.6;AraC,CE7;8.A.46.1.6;AraC;1.B.14.6.1;GH26,CE7:+0.2271;8.A.46.1.6:+0.0974;AraC:+0.0802;1.B.14.6.1:+0.0694;GH26:+0.0646
395,3,beta-mannan,beta-mannan,0.997715063355753,0.997715063355753,2,2;GH130;1,2;GH130;1;2.A.2.3.5;GH5,2:+0.0604;GH130:+0.0536;1:+0.0405;2.A.2.3.5:+0.0218;GH5:+0.0212
398,3,beta-mannan,beta-mannan,0.707275474154561,0.707275474154561,GH130,GH130;GH27;GH26,GH130;GH27;GH26;AraC;HTH,GH130:+0.2802;GH27:+0.1560;GH26:+0.0843;AraC:+0.0454;HTH:+0.0407
405,3,beta-mannan,beta-mannan,0.9989629067230033,0.9989629067230033,GH130,GH130;GH26;1,GH130;GH26;1;HTH;2.A.2.3.6,GH130:+0.0317;GH26:+0.0270;1:+0.0190;HTH:+0.0105;2.A.2.3.6:+0.0078
413,3,beta-mannan,beta-mannan,0.9023143490758884,0.9023143490758884,GH130,GH130;GH26;GH27,GH130;GH26;GH27;2;HTH,GH130:+0.2012;GH26:+0.0858;GH27:+0.0827;2:+0.0474;HTH:+0.0378
417,3,beta-mannan,beta-mannan,0.9973132109050417,0.9973132109050417,GH130,GH130;GH26;2.A.2,GH130;GH26;2.A.2;GH36;AraC,GH130:+0.0677;GH26:+0.0657;2.A.2:+0.0303;GH36:+0.0210;AraC:+0.0172
